Gene,log2FC,p-value,adj_p-value
AIF1.2,-1.390157740887656,0.003698004912410954,0.025790775343558295
ITGA5,-2.4279456507199573,0.0002237666996626212,0.0034900333555947073
ETHE1,-1.4137777260393816,0.000631578222345247,0.007217353300588162
PRKCDBP,-1.37551734951931,0.004095517128359461,0.0279177310254019
CCPG1,-1.145190927522349,0.0013889271572014607,0.012580141362540303
CTSW,-1.7122371976542863,0.000708821586310435,0.007853564669309426
GAP43,-2.266930799475055,1.2444705046432506e-06,0.00022320089219487565
RASGRP2,-1.3896233504865267,4.870931581035171e-05,0.0013054091185004909
VIP,-4.346682434732431,6.229292256099271e-05,0.001536801330190472
KRT20,-1.5296442720219414,6.338091072027839e-05,0.0015563698518498128
CHRNA3,-1.6056812787154762,0.0012463222571685204,0.011615107425809715
ATP1A2,-5.121792302621177,2.086606513531671e-05,0.0008329667450653952
ACADS,-1.7006587050420243,8.024059508719246e-06,0.0005264828864664633
SPARCL1,-2.6332405432529487,1.1073391625332406e-05,0.0006320213090372155
GPT,-2.2588982342365345,0.001128813590321875,0.010803200125163689
ACTG2,-3.0606051500762206,2.612036008912975e-05,0.0009224243551208061
VCL.1,-1.5611749755264603,0.001447440134056244,0.012974125955432835
ZNF264,-1.0278860792708138,0.0057453623166179215,0.035811854014857515
LAMA4,-1.2455203266227066,0.005606419670821952,0.03525800196796247
STMN2,-2.6787399641436513,3.36270618756794e-08,5.0724020906471254e-05
DPYD,-1.4884982204651538,0.00019073554471732442,0.0031616587388857594
PTGER4,-1.204020102840609,0.0012830445721822904,0.011886682689172227
CRY2,-1.2978441261184708,0.0026584985034380955,0.020356117257289957
SMPDL3A,-2.1137109235399185,0.0004674469087804297,0.00580679048213242
C1QB,-1.497046913401517,0.006044208686880675,0.037278504395311364
TRPM6,-2.892587041647694,1.4952891673542953e-06,0.00023196211565586916
ARHGAP28.1,-1.502731645849889,0.006132669331816671,0.03766135906481554
ABCA8,-3.8429830868447246,5.4728831395860356e-09,1.3285246078253122e-05
TMEM35,-2.814735781977514,1.3424198264793955e-05,0.0006914444364778507
MAP3K12,-1.2382069842154704,0.001222631700874478,0.011452044656929736
CLCA1,-1.6259401561208788,0.00014405620166398105,0.0026453729275999582
FNBP1,-2.720499181472072,4.8830815530949255e-05,0.0013054091185004909
DUSP3,-1.2764157473699027,0.007827395267924869,0.04518833604921744
C1orf21,-1.4116898016361126,0.0002678596961374729,0.003955484858370869
SCN11A,-1.2429038505089882,8.173288907074789e-06,0.0005294586353975625
PAK3,-1.4566502615983963,1.6894285408097998e-05,0.0007656084104038916
ADAMTSL3,-2.1563373582662106,1.5200006005755057e-05,0.000729531197339853
ACTN1,-1.2321219255891875,0.004888619470557195,0.03194240902822613
SOCS2,-1.4332259184411926,5.129750051160759e-05,0.001347579245776167
STARD8,-1.0733417951393833,0.006322986434106388,0.0386144671820297
DOCK2,-1.2612565106904596,0.003589281314382227,0.025266147599041288
GPC3,-1.252185290065962,0.003195425409094655,0.023173418196861577
NGB,-2.1966485705268317,0.0002652130120654236,0.003922106714844269
GNAO1.2,-1.4354039965136858,1.6892764115478926e-05,0.0007656084104038916
HMOX1,-1.0546833673550648,0.005233327626308782,0.03357151057484473
RELN,-1.9918847997477551,1.4939636563967015e-05,0.0007279836566305439
PGM1,-1.231947490764738,0.0016350756006726906,0.014174682485634598
ATXN1,-1.1831882557772364,0.006085366748789684,0.03746669825100308
BCL2.2,-1.1588271470569005,0.0008692499397192731,0.009060622027142947
GPNMB,-1.6236838579464148,0.0003003327657248732,0.004256662648709981
SPG20,-1.322667723150141,0.00015428575811409352,0.0027448618498381624
TNFSF10,-1.463510856613292,0.0001151588706475906,0.0022685867820296814
SLC26A2,-2.4035334808457187,9.74093467306037e-07,0.0002014072739492583
APBB1IP,-1.053307968792313,0.004348478504473006,0.0291898185179469
ABHD3,-1.2521053985880726,0.00020906840640227162,0.0033549442297896442
MASP1.2,-1.5248108866603989,0.0003463704208972723,0.004706982334947617
PRDM8,-1.5126978463747578,0.0023382918129693613,0.018452932177237286
RHOB,-1.8437238307096917,0.0010144155561164108,0.010001133386585604
EPHB6,-1.2102915563843912,0.0001513341081031108,0.0027141418915152065
GLT8D2,-1.1373376411398988,0.0074822766887346305,0.043649369920634784
PPP3CB,-1.529318548621067,0.00014979493871568631,0.0026945225858584867
PDGFD,-1.1767102472946058,0.0005009260936682143,0.006107712035846044
PRDX6,-1.1044457810759432,0.005224375437869418,0.03353445607809312
SRF,-1.2718100354633326,0.007060981908702082,0.041753843667979094
ARHGEF6,-1.6370237881834981,9.808323149784368e-05,0.0020427235530290563
LRRFIP1,-1.3731949419025302,0.001942082051298605,0.0160522942676697
THBS3,-1.1897259508516513,0.007187051546597054,0.04228656704980134
PDE1B,-1.2898512001503386,0.000191802930553165,0.0031689209103119027
FHL1,-4.135859436643678,3.472487501045556e-06,0.0003525576492648079
SV2B,-1.4833073982225886,2.7598740796621063e-05,0.0009430909516877728
RASL12,-2.6882050899869,7.047121596465074e-05,0.0016609499316311322
PDE7B,-2.3767032641669874,8.121771180812894e-06,0.0005293690240629836
PLA2G5,-2.5119814384297614,0.00014368950755210512,0.0026432360805621565
MBNL1.1,-1.3259465784342288,0.0005252399469989234,0.006302282500410946
LY86,-1.2795509885762417,0.002153789137972269,0.01741336868901163
TNS1,-2.44834325634461,0.00014829354264819406,0.0026812183507230842
GUCY1A3,-2.115933221034859,0.0003296740058113251,0.004544422751125042
HSD17B2,-2.409634592467149,8.557516540995145e-05,0.00188640536860893
EHD2,-2.3668901680757206,0.00013406108188353382,0.002505399935589794
TSPAN7,-1.8541780677593982,3.324003912594488e-07,0.00012535056183244714
VAMP5,-1.6364267624244953,0.0026224807488484515,0.020124109176664823
CAMK2G,-1.3805965026298934,0.004222691352820019,0.02856335553774925
TDRD1,-1.47781655197678,0.0031056919559539465,0.02277291761313731
CNN1,-4.8737807087856355,3.8101553380169618e-06,0.0003624453172443342
TSPAN2,-1.437499849431928,0.0003845979466697586,0.005013733648808092
PBX3,-2.2946287012752102,0.00017129513721591923,0.002945774191959106
RHOQ,-1.4424478681789377,0.0038326797995900477,0.026537223609095942
GFRA3,-2.0041671397773833,6.501125239957921e-05,0.001587917191446777
SLIT3,-2.670611353725683,0.00010467943185137815,0.002133803322236876
EEF1A2,-1.643325883582233,0.008268878420628185,0.04714421557419709
NOVA1.1,-1.5232929372106052,2.7166952090454154e-06,0.0003084471474441994
S100B,-1.4267964278521874,0.000924641001601969,0.009397639111446214
ADH1B,-3.2433321555344814,6.290958461148367e-09,1.3285246078253122e-05
RARRES2,-1.1443240287399927,0.001129500278639037,0.010803200125163689
CSRP1,-2.9145795927988223,2.4614562537871796e-05,0.0009113745759645304
PALM,-2.954171799368834,2.4065128412476633e-05,0.0009037729890932767
WISP2,-1.7867162086889092,6.411887818421243e-07,0.00018685698818674513
MYO1C,-1.354150698828169,0.0001177741923787519,0.0022859884142044876
SST,-2.56346531347091,2.7634252291845575e-06,0.00031041496803148663
BHMT2,-2.0436400193829836,9.574568759093889e-06,0.0005679655703779347
LAG3,-1.2377969081532065,0.0018241199984432505,0.015286415129811336
HSD11B2,-1.5472313133149087,0.00018902669832128653,0.0031531325554098964
ANGPTL7,-1.5930813137383655,0.0001271214953290423,0.002405512310357272
SCIN,-2.187144792229756,4.022055120809817e-06,0.00036611103466061077
CNR1,-2.497936759716776,3.570495675278285e-05,0.0011023644396275852
PTN,-1.6358901044674237,2.867473635202651e-06,0.00031871214856952416
P2RX4,-1.0783411024266416,0.00565668777905824,0.03546850727973632
ZFPM2,-1.179158027697394,0.00015641681786442973,0.0027618815716229325
TCF4,-1.2648227875120817,0.00038050262331945194,0.0049785962820695084
SCNN1G,-2.0118555441954857,0.005989583946918904,0.03704299169357688
PBXIP1,-1.366534341569791,0.00026416363084552104,0.003912067009954919
AGTR1,-2.8411756268860127,4.622008050812379e-06,0.00039303909862636367
PDLIM7.1,-1.6276236308855097,0.0005975800567716562,0.0069491716073259
AQP1.1,-1.72140079436316,0.0015319478158903775,0.013495031352956807
LCAT,-1.0467252720947142,0.0064155015154250495,0.0390111931065917
HMGCS2,-1.5466311751981283,0.002414710672768494,0.018914636493889116
CCDC68,-1.4427492509827058,4.864292491006022e-05,0.0013054091185004909
PLCG2,-1.1952160189339998,0.00248926756131708,0.01939791599996092
