Gene,p_value,Log2FC,adjusted_p_value
TXNL6,0.0006260929474515052,-0.6714087048738877,0.0021641081250022114
UBE2C.1,2.5438612108504518e-05,2.40555494848433,0.00013366418072360592
AMICA1,1.3722576867963484e-06,-1.8335285880762324,1.1496285696333154e-05
CAMKK2,0.0021048574648420376,-0.5623132976978464,0.006271039215693764
KIF1B.2,1.996207914825853e-06,-1.3612351007369945,1.566461845861221e-05
PWP1,3.233292846317744e-05,0.4346773126876826,0.00016443688331662732
PTPLAD1,4.667033027184225e-09,1.6228429664347352,1.2032086765520558e-07
XRCC6,0.015962848223887858,0.29274480221249277,0.03724832491834735
SH3PXD2A,4.267781949194376e-08,-0.9097458500472193,6.835846553135599e-07
KIAA0737,8.921750312676316e-10,-0.9592133458915271,3.176887783891034e-08
BAT2D1,1.7284623574067296e-09,0.7600276095336849,5.332991507192057e-08
C6orf120,0.0013828903171414259,-0.42162580866094057,0.004341027139587575
EGR2,0.004970333405538197,-2.1599238395117846,0.013407329312799046
DUSP8,8.993158884988333e-06,-0.7480754910372607,5.488424668626717e-05
ABCA7.2,0.015473872040641287,0.8561469823673296,0.036305909820157196
NEDD1,1.5196956382109884e-06,1.3104711796614188,1.2495525588611033e-05
CA11,2.1948146494732778e-05,-1.9715044524194836,0.00011812170835496166
TTC1,0.0007214611005169173,-0.41142870595454184,0.0024491037572865024
RRH,0.012238120785700047,,0.029564463847323294
ARMCX4,0.0009375354523242685,-0.9151317767928653,0.00308579918017234
PTGER3.1,0.0002682044470100315,-1.155988873002939,0.0010306335445124785
FZD4,5.9017288784812465e-06,-1.816769192712382,3.8281857731060814e-05
CHEK2,0.018564208847269857,0.2929597255633656,0.04244344623270041
ACOX3,2.0429100713443658e-05,-0.5622772513306149,0.00011124181890697942
PIGW,6.903912712089579e-07,1.5329411970323559,6.500696078310494e-06
DGUOK.1,5.83591019998519e-07,0.6331602506651901,5.660858411739023e-06
FAM107A,1.5236978263646808e-12,-4.285197586821848,2.2994362299370121e-10
IL12RB2,0.01014442026778271,,0.02508570050390053
ZCCHC14,3.3483547697633153e-06,0.6112859197252654,2.380003274989727e-05
POLDIP2,0.011575789167425066,0.24598435306206845,0.02816068723436316
WDR4.1,3.188250308219086e-08,1.5677309167318816,5.428100141023194e-07
C17orf69,5.7077081813444395e-05,1.053225801077767,0.00026769513381595146
ALG14,0.005835370940937568,0.4166100246941715,0.015388952562263315
VASP.1,0.0019335934264823199,-0.4800445968355085,0.00582889476465332
POMT1,0.006494503364411156,-0.4365492688800172,0.016943909518534292
SLCO4A1,6.131118068142256e-07,3.9058304779778243,5.88290325361885e-06
LOC441228,9.779669885840888e-10,1.669424438433138,3.416570027519594e-08
LOC441150,0.0033815677749861653,-0.43016296854537295,0.009556267454814407
SLC25A14,0.00047323362318188667,0.7079112192549513,0.0016870022009749274
CCDC43,1.397778043807529e-06,0.5242900147905569,1.1657258693167753e-05
SHMT1,1.2888675525237464e-05,0.9709360185467402,7.443956726161622e-05
MIF4GD,0.004743476788755728,-0.35660231347014815,0.012867362323521285
ATXN2,0.013881847133617835,-0.24736249712190705,0.03304237090259421
MXRA7.1,1.8465391387917633e-06,-3.059928100005921,1.4687566961260838e-05
FAM123B,0.004323080442531072,0.5915759140336725,0.011850144141493798
MS4A7,4.074094864184497e-05,-1.660626011954677,0.00020048740121355119
TSHZ3,7.800262202007601e-08,-2.690456602502623,1.1142370681863272e-06
C5orf24,0.007602075461780279,0.4950832539649701,0.019458225688719705
DIAPH2,3.803105901696918e-05,0.6367510900207769,0.00018908135661865625
ELP3,0.00028049833210789507,-0.5321470843539,0.0010717490526148026
TNFAIP8L2,0.003888481513333458,-1.2825156742718207,0.010808429255956577
ASTN2,8.015413807076774e-05,-1.5958949679823524,0.0003591475255427008
ING4,0.00792500248837525,-0.4720075419110641,0.020168435838260473
DTX2,2.1021396140046643e-09,1.489425982294108,6.242819972835271e-08
LOC728776,4.921761655750069e-15,0.8285522366073046,4.820968254825528e-12
CEBPZ,1.4913720417284277e-08,0.5293653319525351,2.9539819083663785e-07
SRMS,2.6455082688835844e-06,,1.9707171066794305e-05
INPP5D,0.0006796744926020464,1.1717659856959681,0.002325759516255406
HTR7.1,0.005828846345026695,-0.9599850377310699,0.015373573572473214
FEM1B,0.0002629999557290732,-0.6658803990888558,0.001013090991125848
WDR67,7.685675974549074e-08,1.4943851422500973,1.1007039110354852e-06
DPAGT1.1,4.5448138904041156e-07,1.4120769663884438,4.654762296617032e-06
TBXA2R.1,0.011147407537058259,-0.9169040897257927,0.02723803158961344
LOC729264,0.00042478356862619797,,0.0015360063058522534
PLEC1.4,0.006725904902992705,-0.4276881985350389,0.017496186018760573
MUCDHL.2,0.0007581980754112761,-1.6549905389624815,0.0025577655269044632
CDKN2A.1,0.004186116820646793,,0.011524548963666972
KCNIP1,0.0008001150610543578,-0.883056328122934,0.0026828525565945997
KCNIP3,2.694167282288228e-07,-3.7781125654193968,3.0216080379313473e-06
C20orf121,0.006493563304779064,0.5463515827305523,0.016943449582829777
NOTUM,0.011866057248175148,,0.028775318538862865
FAM53C,0.014272358035786734,-0.36961314053864847,0.03382309482596869
MPZL1.1,9.655449414185521e-08,0.585965097052151,1.3279385604729795e-06
LYRM5,1.756726988410465e-07,-0.9669637083872011,2.13658067493957e-06
ZNRF4,0.009737840737581648,3.1432314298538633,0.024223397501963586
GAS2L3,0.001242934629993359,0.9473769395816563,0.003956559310054911
TRUB1,2.635884730181651e-07,,2.9697545380573767e-06
RP11-529I10.4,0.0008367480990007326,0.5405933837334782,0.002789244151499963
CYBA,0.009498948257226641,0.47747480625872285,0.0237169013098836
WDSOF1,1.0349810667007264e-07,1.8632389080673777,1.4051419818659066e-06
CXorf53,2.7024641043594102e-06,1.2118431195514425,2.0036580861539002e-05
PUNC,0.014430890188335007,-0.7101657391378771,0.03414771924672254
CAND1,0.0002572165659361708,0.5129188419379744,0.000993746481840476
PSMB5,0.0005065921128758348,0.36349893180934423,0.0017926685965923624
ZNF179,8.023004167246973e-14,-1.8158921589079053,3.122496920108892e-11
DNAJB2,0.00237614319919525,-0.4080896674459549,0.006987322472288895
FGF2,0.003904394325570467,-2.2284922863400953,0.010843150190092044
DLG5,0.00013924631827114738,-0.38990617926827476,0.000582617941253703
PARK7,0.007633682150056289,0.276469812610026,0.01953011242265583
TECTA,0.003270784575785769,,0.009284591814361035
PVRL1.3,1.891606394966718e-07,2.0003124702627373,2.2781431197579624e-06
BECN1,0.013395785746413176,0.2558404850536249,0.032053943587361654
ARHGAP11A.2,6.623839741867396e-10,,2.5032923481019812e-08
RLN2,0.0007842372808843334,2.026375302848949,0.002636387307037135
KCNN3,6.743111748172033e-05,,0.0003090685764905958
FANCG,1.3673562402288852e-08,0.9426372964143059,2.760093797382856e-07
FUCA2,6.241636367252121e-08,0.8108285697213589,9.286684183173779e-07
PTGER1,0.0016911528590250323,-1.1830917000185712,0.005185422947423817
PTPRM,2.5423007242122837e-06,-1.3786542859286621,1.9085313218575677e-05
RHOBTB3,0.0058760036055900515,-0.9208006493964689,0.015483224134268881
ERO1L,1.403054560712014e-06,1.4651516146070964,1.1692472717819428e-05
KCNAB1.1,7.056102439734638e-07,-3.7467751220442933,6.6075380550052e-06
ZNF350,0.004506320145641648,-0.551798498573258,0.01230983944229951
SLC30A1,0.005300004054569913,-0.8831147079334523,0.014187919626714006
SLC11A2,2.296140242975785e-08,1.5486653078302268,4.158169400014271e-07
TCF15,0.001364308400706005,,0.004289373237140307
MSRB2,0.00038499810091452105,-0.554692157891397,0.0014110024567466934
TRIM2,2.294771320065145e-09,1.0431338614051473,6.742676419115918e-08
CLEC1B,0.009011619149067175,,0.022640289830453707
LAPTM4A,1.7670574232588906e-09,-0.5682571635793092,5.4369489427982285e-08
FAM102A,4.6341848752055816e-05,-0.6161380530323983,0.00022353719780726378
ABHD12,0.0003942819489458058,0.8965520131746736,0.0014410886829960186
C7orf11,1.699862710526054e-07,1.392004226232439,2.082261422987851e-06
RBM9.1,9.751152337580042e-07,-1.0707024700444396,8.652782538275025e-06
C20orf44.1,8.337437057697376e-05,1.0220527684589538,0.000371326447877853
PARD6B,8.234722301599505e-05,2.0884179097587063,0.0003676375116495943
DHODH,2.870287189387664e-07,1.794557584066224,3.1853152080728333e-06
ILF2,1.4670648460313686e-11,0.8986451919227001,1.3338264977196672e-09
PCDHB3,9.426560457323057e-05,-1.5763857190658195,0.00041409666769357364
CDC42EP4,2.100833398829407e-06,-0.8560042108320083,1.6289719720248713e-05
DTL,1.3510545818695787e-17,2.4273576457687787,4.9952991406991216e-14
CXXC5,5.5542800183357906e-05,0.7032729035930938,0.0002611618226510411
EXOSC4,2.4564240126616566e-06,1.1285904574006071,1.85610316730465e-05
RAGE,0.01016061348900354,-0.5293063635882778,0.02512294356219957
ZMAT2,1.577378795502967e-07,-0.4566448673399712,1.9592705038878962e-06
IQCB1.1,1.0265028579426805e-11,1.132241750025786,1.0230135685594498e-09
HNRPM.1,1.9997283731801903e-10,0.6480199288119319,9.771359962693689e-09
KIAA1328,0.008275423944353606,-0.6383323013027749,0.021000000546961838
OAS3,0.0018153858500392795,0.9445875521686151,0.005514517280195998
BBX,0.0006617751493632,-0.6184311779586427,0.0022732765428109675
PHF19.1,4.5685403895406557e-10,2.1020385335991696,1.8908302239098862e-08
SAS10,0.010417256071141964,0.392342162246484,0.025676109146277347
HIVEP2,0.010753693905756248,-0.3131473718884985,0.026398134956876908
PDE3B,4.619717037757554e-06,-1.1771209586395495,3.117852228950824e-05
UNC5CL,2.4061560176799412e-06,3.037382151902043,1.825518642141307e-05
C12orf26,0.004759932812910409,-0.35093676722933065,0.012905689259545893
UXT.1,0.001629449647054519,0.5291535660072455,0.005017031362978133
DNALI1,2.073485523365698e-05,-2.151400655374835,0.00011249254793432292
MCAT,6.569041100495206e-08,1.3246194277443264,9.682897526470807e-07
MRPL51,7.191152640926021e-05,0.33480298385370943,0.00032750673411271374
FAM117A,1.7080951141660765e-05,-1.3342185379720792,9.530277166162033e-05
GNAT2,4.105429113429273e-05,,0.00020185026474360592
CYLD,3.581492455412423e-08,-1.452314453033475,5.946993160993204e-07
ETS2,3.2928673088324683e-09,1.7109984180669375,9.007271070177495e-08
STMN1.2,1.9126986568259884e-07,1.9235469188599836,2.2985540088314047e-06
A2M,1.150932852303527e-12,-1.6200927613763412,1.905395104141899e-10
KRCC1,2.7122089721993793e-06,-0.8132682631199799,2.0077456303338262e-05
EFCAB4A,0.005667339734061569,0.7617122712520832,0.01500468607953477
PEX16.2,0.010417898414426722,0.3899100392395667,0.025676109146277347
COQ4,0.0006110458283368668,-0.3605677980852615,0.0021157235298618782
DIS3L2,0.014330309542841813,0.4100497240245824,0.033942300544352204
SLC6A14,0.0015451139996740205,3.2396663416587,0.004791278860605042
ASCC3,4.945924595375308e-06,1.2786704231310608,3.3028413974655584e-05
NR2F2,0.021219454608423463,-0.41243102224290684,0.047640155959241585
POLL,0.006451640986077376,0.4605233675808451,0.01684198677749359
CX3CR1,0.01029593775916148,-0.3771154014307152,0.025403746329578276
GTF2F2,4.9493586663844146e-08,1.1657106511810174,7.737602019384909e-07
TMEM62,3.862021029680769e-05,0.5162127335541715,0.00019175262874314723
TDRD3,0.0029585039067103864,0.4233810593941687,0.008480611276193721
KIAA1279,0.0017426102678163831,-0.4044122002636943,0.005321420239813192
NELL1,9.058213793170815e-05,,0.00039949784252028104
ENTPD5,4.2588880850245526e-05,-1.9288032126253096,0.00020819562203213898
POLR2F,5.8461657449025e-07,0.6728320759525648,5.668327835879242e-06
FBXO21,7.396874916119267e-05,0.4393350755949115,0.0003355670207345395
STIP1,0.0029887583840551707,0.6994214273620933,0.008557384614336591
CCDC5,7.260246007122924e-05,0.8752596802285968,0.0003301112880139679
CORO1C,4.223503182273808e-06,-1.344080141778596,2.8926889347194244e-05
SERPINA1.1,0.021349703078535627,1.69495299966637,0.04786959905945364
FOLR2,0.004554523092566358,-3.087197195047879,0.012424685229401386
IRAK2,4.419005269443405e-05,1.3998170686115925,0.0002145103126856291
COG3,0.0002970681761730395,0.757425715650875,0.001125945740683873
GNRH1,0.015107120065984046,-0.3285360033596785,0.03554795551019936
GAS7.1,1.6331856971060366e-09,-2.824969678436494,5.110097532383683e-08
SPOCK1,0.00012788190481458897,-2.029088317079342,0.0005407800565014948
MDM4,0.011144983950980515,0.4945148312365726,0.02723510949201936
MINA.1,7.413119392177261e-09,1.2528818429203694,1.6988909152485577e-07
GNAL.1,9.820881895492981e-11,-1.783481984958852,5.529605176893814e-09
STT3A,1.913089202249421e-05,0.7080940251223105,0.00010515354524950733
OCA2,0.005205433878945024,,0.013970160315813744
PHF23,0.0063181669888216115,-0.2787756947165434,0.01652661437094902
ST7.2,0.0009297754019516393,0.5304616707837813,0.003063894461808551
H2AFY.1,9.515425888124867e-10,1.127951499057012,3.3453281759455156e-08
DUSP21,0.0139944647408573,,0.033260467732073966
AZI1.1,0.0004684650066078562,0.6089431913989429,0.0016713457231567518
CCAR1,0.0012575126784331733,0.29095543253225564,0.0039960838358919235
POLD2,1.7676327767361675e-10,1.5371595322596594,8.99791705191713e-09
DAZAP1,0.0002461223115746583,0.39842258361336214,0.0009558783893508788
SARM1,0.0005945737684999095,-0.6097849219208422,0.0020641665853524246
EPC1,6.974711360744953e-08,-1.1107701807383474,1.0186109073519817e-06
MLLT4,0.0019226069501382707,0.7130123309674152,0.005801231604157214
FLJ43879,0.002971443055673731,1.1320408150594172,0.008515500936192489
FBXO11.3,1.4838020062426285e-06,0.8814919442509694,1.2232130697319387e-05
LOC389791,6.70682171541017e-06,1.3126611506369077,4.264377556166787e-05
EVI5,7.004924383829793e-07,-0.9148782741358144,6.569374107140204e-06
NUPL1.1,5.659381135166163e-06,,3.694753122499298e-05
FZD7,2.0285919074964825e-05,-2.6278210650055627,0.00011062508081588487
RERG,3.4636756991025507e-06,-4.608978471380576,2.4470758506016237e-05
SCARA3.2,5.884031658160166e-07,-6.131609422953803,5.695085440864971e-06
GHDC,7.953866734040021e-06,0.8366762163150447,4.960601057856167e-05
TSEN2,8.057798647824575e-07,0.9459036070614477,7.39487522070337e-06
MIDN,0.0025855169510077317,-0.5522776788733985,0.007524217242707008
HIST1H1E,2.3684423542153206e-06,,1.8005135842881355e-05
GTF3C2,6.002084603372386e-09,0.654296326064399,1.4606144630264045e-07
FGL2,1.073704535508896e-10,-3.121414143250006,5.883904258710093e-09
FNTA.1,0.007826334343239299,0.5955393443158128,0.01995625299660007
RPS25,0.0004886688814510008,0.2327131105057969,0.0017336687135949146
SLC41A2,0.00038107482374887815,-1.278471082473863,0.0013991664829601312
BCL2L2,2.1677677942027137e-08,-1.5692103098483141,3.9809404591550497e-07
CD6,0.0026372716794134357,-0.8897846203394817,0.007659758436253948
RAE1.2,5.7639505469315025e-08,1.7418086181128238,8.740087418532362e-07
SLC23A2.2,1.840935771994136e-05,-0.8664233708746529,0.0001018129566902277
UBE2O,3.091317825599123e-06,0.6542278515078737,2.2338043857684345e-05
TALDO1,2.3927847105465003e-14,0.8939418884304011,1.474487111632321e-11
IL6ST,0.00572688922765083,,0.015146078996924894
PAQR7,0.0007548974257190725,-0.6353140917952107,0.002548180841776005
PHLPPL,2.6250885389549482e-05,-1.9208425450061313,0.00013721716340286657
MFI2.1,0.001852068112822842,1.782427435333604,0.005612112964740052
UNC93A,0.0012939299196333002,3.0367970674367033,0.004096552210239066
RORB,1.192747348441002e-09,-3.9015023660131085,3.992052070176966e-08
WSB2,0.0019733766954800535,-0.4873813744295479,0.00592467026830823
BIVM,5.227903143515376e-07,0.9687854398989746,5.200708669764355e-06
CLDN8,0.00013385412240826043,-3.997135866263318,0.0005628164995270754
C1orf107,0.008480677754166005,0.5326662317104542,0.021461938774631376
MPHOSPH6,2.642224275231696e-07,0.7852440091742139,2.9749003280443435e-06
POLR1C,1.0087928479813508e-11,1.9086620803774732,1.0172300245281038e-09
SGOL2,2.96476347278311e-11,2.1262241202232284,2.2219700297371798e-09
TRIM8,0.00027404806822532333,-0.47178508712715406,0.0010503597694385923
TSHR.2,0.00702016078167937,,0.01816859858762848
ECM2,0.0012081718988645278,-1.759572708933069,0.0038547512447016665
PLA2G3,0.010687488748360657,,0.026264678231265406
LRRC16,0.0017230877760176656,0.7120774070072642,0.005271683798534809
C5,7.110310151985266e-05,-0.7452014521564791,0.0003241576662795749
TTLL4,1.0931625757204345e-08,1.6211942681713403,2.3095922456935354e-07
RAB21,0.010562601155903408,0.23479413542694338,0.026000970266595782
SAT2,1.9516259944307397e-06,-0.5338300244516265,1.5396469082664127e-05
PCOLCE2,2.2981532851455527e-05,-3.9952815113406306,0.00012287836220214256
LOC729843,0.0013005286939452596,-0.3811474038486793,0.004112161993512206
STEAP3,1.5867005294908866e-06,1.1478674106816138,1.2951736718315125e-05
LOC286076,0.000222011912380316,,0.000874901868341205
PHF1,3.1681688812480196e-05,-0.6377345760043269,0.00016138383114031244
SLC39A3.1,2.955975632696092e-05,0.7988714385889031,0.0001521470149320884
CEP55,3.5934672878320416e-12,3.3567744939458075,4.5552844750437717e-10
LUC7L2,0.008449665134428757,0.3348834703553303,0.02138833538819803
TSG101,0.0049617720783227525,0.32145259820250693,0.01338911954573798
SYT15,4.038069263161384e-08,-1.0678958586540102,6.538724710508915e-07
DDX47,1.2431436914365156e-05,0.837044614414749,7.219345458331849e-05
ZNF670,0.003666513892388433,0.6733549830108969,0.01025699170097667
PUS7L,1.0506298236444434e-09,1.5907043534550338,3.619126088156573e-08
RNF125,5.517475150339557e-07,-1.4367960389982848,5.420711635745471e-06
PSMB8,0.009299332753997067,0.4995011399420939,0.023276136501711713
JDP2,0.001336164340124204,-0.7539358519432469,0.004212231024771258
IWS1,0.0013568365597571193,0.2653763810931604,0.0042689068559994235
FMN2,3.520002597273346e-06,-3.9588995419963227,2.4805507502513315e-05
ATP1B2,3.5808894024188833e-07,-1.9324891474718848,3.8062307393128913e-06
EVI5L,9.326296105485605e-07,-0.8612863037463008,8.329088277137385e-06
DDX39.1,4.53744820350804e-11,1.3584873567244191,2.9780695546337972e-09
GIMAP8,6.316245547964547e-08,-1.785913971504093,9.378821367874533e-07
INADL.1,1.4108805829979424e-08,1.006998477950516,2.830654712653809e-07
CCS,0.0019638428001146242,-0.9081777420071484,0.00590083823347458
SLC24A1,0.012058689398887915,0.419930111103227,0.02919776966000104
DPP3.1,4.363424811976056e-06,0.8533119648156919,2.9683598904899364e-05
PCGF2,9.353547306735362e-05,-0.5254132964463682,0.0004111832705250707
P4HA1.1,0.015316752761843494,0.6723828889782748,0.03599436899033221
C22orf5,0.00026630382100652737,0.49487763738846446,0.0010242494080228706
DHX34.1,2.307631709821544e-08,1.3735018808430777,4.167859594994288e-07
TSPAN1,0.00035446463793502466,-1.8830251025824705,0.0013139678198078007
ALAD.1,3.507818497003651e-06,-0.6326113444380344,2.472750096521417e-05
HIST2H2AB,0.004860097436979262,0.8767232964518286,0.013151549346419607
ISLR.2,0.0012029783604834649,-1.284160919819918,0.003840390264637384
PPP1R11,0.001562034310180925,-0.35745290393486506,0.004835636217841702
CD33,0.012089265242352445,-1.462044896353298,0.029259029035167645
ABCA2.1,0.0027110335581620212,0.6463118309650602,0.007853430197736521
OGT.1,3.4668413316709624e-06,0.9046540261146001,2.4485325724861075e-05
WSB1.1,0.004682625947592349,-0.6607905692845284,0.012731875722685216
LOC730744,0.012127546700209425,0.23500409257189325,0.02932608415058272
ANKRD20A2.1,0.0019333732810491986,-2.715182904883843,0.00582889476465332
TRADD.1,0.01800856075528962,0.5033209089839987,0.04133918789273023
CD3EAP,2.09856600021263e-06,2.2563978188934857,1.6277828024026918e-05
DNAJC11,3.499621385405287e-05,0.6648005564545238,0.00017596464373035103
CDC2.1,2.9808987072771844e-10,3.973821272331767,1.3332309863354246e-08
GOLGB1,0.008262093355350627,-0.43125731899783126,0.02097336983580482
ZNF695,1.4795309538155618e-06,2.554597814563974,1.2205992814966316e-05
RBM33,0.0011160554726131163,0.3310515821715576,0.003598630029716478
NCALD,2.3785187703374509e-07,-1.7560092259380706,2.7440380521689605e-06
GORASP2,2.96016328207461e-07,0.47432573135209743,3.2622087555659785e-06
KLHDC4,2.129289542482683e-05,0.6461119925387084,0.00011515397174655251
GEMIN8,0.003989882082234967,0.6537939713703489,0.011058413807133998
IL17RD,0.012997578446010686,-1.2814567587842234,0.031225718025373734
TSC22D3.1,3.20778979071916e-13,-2.1573912730262457,8.17949525486366e-11
KY,0.0037776433854836136,-1.2598039694693686,0.01053598703338804
C20orf160,8.4179321596464e-06,-1.1593840034673057,5.188758183650896e-05
CENPP,2.262820284615558e-09,2.572545091122029,6.66645487302942e-08
LRRTM2,5.180386414382556e-06,-0.5960943625615638,3.433573116721321e-05
SAMD9L,0.0006148749199578593,-1.0475242021107896,0.0021279852144064195
ATF2,1.8205233725471555e-08,0.8888010920129261,3.4577474740227825e-07
MAP3K7IP3.1,8.48702127193752e-06,1.9047149909455472,5.224086567609932e-05
MAPK10,2.202650852460656e-10,-2.617003507254873,1.0508302475481117e-08
C1orf55,2.4626853235124234e-07,0.7537987143987159,2.816093361690701e-06
CTSL2,1.5020679432531392e-07,2.578757440499569,1.886855903348111e-06
SLC5A9,0.0032348255580527687,5.056534875635576,0.009199838456277835
OSR1,6.931282782656247e-06,-4.188450352458023,4.3819771231247134e-05
BOC,6.30552673240765e-08,-3.713694306019984,9.37507505429961e-07
JAGN1,0.0033157509004086284,-0.2527542126559563,0.009391805155090017
GRHL2,5.990282332770434e-07,2.0393287295426994,5.775246556722265e-06
ZNF239,8.671570942672257e-05,1.4828467660203035,0.0003842464207064123
POLR2G,0.0003533360907901589,0.4318246737345852,0.001310113294014522
RPLP0.1,4.568472096066996e-05,1.7824135807860415,0.00022094393934848536
GIMAP4,6.065928475269544e-06,-1.3805853959562047,3.918653386586476e-05
FPRL2,0.008026612725157442,-0.8758046837150291,0.020406882493775223
NOP5/NOP58,4.749217826400209e-13,1.5630740698436778,1.0861510129985797e-10
C17orf32,6.831545109569404e-05,0.49127839059463607,0.00031286332929539155
TXNL4B,6.30113481163176e-06,0.6161626507188407,4.0441112748715035e-05
REPIN1.2,1.2065367006482072e-08,1.523947847021569,2.4968106499234917e-07
RLN2.1,1.2695211499059162e-06,,1.0836112808585165e-05
RAD21,0.0033740326099106206,0.45192294993281124,0.009541050276387152
ODC1,3.566233155757658e-06,1.4737248713399858,2.5062496937111813e-05
TCEAL4,0.00012005709448856173,-0.7409898807438431,0.0005115917372520655
C9orf18,2.455147625195521e-06,-3.276250846890206,1.85610316730465e-05
MRPL45,5.500774706861884e-08,0.8389247171969441,8.421613947344653e-07
PSMB3,1.1422668690560792e-05,0.5748671379381438,6.728637340185889e-05
LOC340527.1,0.012810237910238775,,0.030832409439159922
SLC22A17.1,0.019502484062242316,-2.2423954413030196,0.04423753644547889
NLF2,0.011480280911937668,1.380318905337802,0.02794979716312832
KCND2,0.0032496944394071435,-1.468061300288273,0.009236543426496869
CKAP5.1,1.819944606591816e-10,1.2911673760591427,9.175829807416557e-09
GRB2.1,0.00034323554612210533,-0.44746518347470854,0.00127693063142257
ZDHHC9.2,7.639645661926624e-09,4.846201894134514,1.744189056994694e-07
TMEM130,1.129612683630769e-06,-1.7344061939513882,9.819485804727657e-06
MRPL22.1,0.00044983451295792524,0.3095289107746293,0.001612137130122555
PPP1R13B,0.0012843308762876457,-0.7396454497002356,0.004070809567018879
CALB2,0.0005422739303451736,-1.2733119906406207,0.0019016447788139947
CNKSR3,5.084236766931641e-06,-1.2831005417489134,3.3819702679943484e-05
NGFB,0.0014571562747946727,-1.8542944025669374,0.0045464915330583715
MRAS,5.279015960370952e-05,-2.5225439994109946,0.0002499139779446633
TOB2,0.0025576565935679246,-0.377515409972788,0.007451937729407781
GTPBP3.1,5.703152576806569e-12,1.177967799845888,6.357725465521453e-10
UBQLNL,5.3998408273483686e-05,-1.4646671069184647,0.00025476118005298847
C18orf55,0.021267497453384653,-0.37591184280360324,0.047733525243412095
PRMT2.1,1.0468444190199158e-06,-1.9423667112752243,9.208246071188666e-06
SMC2,1.6252897758145353e-09,1.9160803431715774,5.0925746308855444e-08
FLJ14803,1.2101133735991219e-08,1.069702734868649,2.5018783858269264e-07
INSL5,0.0030566429584387637,-4.5265934261105585,0.008734840575809035
ATG10,4.929087617883204e-11,-1.0586288634186367,3.1972771846526608e-09
KLK3.2,0.005052016945268795,,0.013601206785660552
RTN4.2,5.8896281235205005e-05,-2.940178037324789,0.0002751221526472495
INADL.2,0.012158449926577624,0.8774848081582709,0.029391201173716686
RHOU,8.828949023148297e-09,-1.3775434291860051,1.9469324565558828e-07
RCSD1,4.6296312724151535e-08,-1.4756834733045157,7.330745192523753e-07
ACLY,2.931690450655982e-09,1.0828533108615073,8.21169456532226e-08
PVRL4,4.6175537528109064e-05,4.140834293124295,0.00022297738888192673
HLA-DPB1,9.574557244297728e-05,-1.595126829030396,0.0004194351854413523
CNIH3,3.411283711851566e-05,2.8983865050867608,0.00017214721989016184
RIC3,2.341699029757691e-06,-3.568778442832124,1.7857769431469448e-05
TIMP2.1,1.04330435848071e-05,-1.4210707037633243,6.228381024902064e-05
AUTS2,2.5260761818601507e-06,0.8833765006789402,1.8989655716159126e-05
PSAP,3.3185872748071e-06,-0.42240640591695744,2.3611141790994454e-05
RTN2.1,0.0036288061786157,-0.8518052151483149,0.010172028843367537
RBM35A,4.700544933025793e-05,1.3476570392600902,0.00022624623300985942
BUD13,8.577468773023983e-05,0.4042553021071651,0.0003805651345215281
Kua-UEV.1,0.000931304924503804,0.6099110266120977,0.003068023232134302
TOPORS,0.013433763693365785,-0.284469677373405,0.03213788566522448
MMP11,0.0001028430838026034,4.106635142440621,0.00044594819606664463
BANF1,1.138586152411825e-08,1.2677823605804557,2.3783799628158123e-07
ACTL6A,1.7891472526391336e-11,1.5865306855389356,1.5631950378244523e-09
MAPK13,0.00040499014554479685,0.8839542341977644,0.0014745283749820733
STX5A,0.0001513773876388815,-0.4660513062806686,0.0006261711667687763
LSR,0.00021116222678372264,0.7502406031977742,0.0008359070019575488
PKP4.1,2.241875054022908e-07,0.8482062643574491,2.6175661157075895e-06
ZCCHC5,0.0020281907291063335,-1.309093326294445,0.006067783202182872
MRPL32,3.81099261347084e-07,0.8070557120160604,4.002985801952515e-06
KIAA1576,2.9310657241085742e-05,-1.0528958261476138,0.00015104009761585276
TCEAL3,3.177657321103671e-08,-2.549402003561555,5.414220430980326e-07
ADARB2,8.291125757773085e-05,,0.0003697092136893228
RYR3,2.017815434722346e-06,-1.7491500570090626,1.5817391379463084e-05
ITGAL,0.00015881357802539182,-1.364782350165794,0.0006532765464333937
IMMP1L,8.180211851814202e-08,0.9108421377782294,1.1631729111282516e-06
GPX1,0.0003127829522132789,0.4381891767652206,0.0011792618986912608
OBSCN,0.0003098158753877183,-1.8864479852833989,0.0011686712089102435
NDUFB11,1.6426270277261965e-05,0.5418599072784431,9.209006313641128e-05
APBA2BP,0.01841316374299853,0.5432903180886388,0.04213715952905708
HIST1H1D,0.002332589366163456,0.8221928567330519,0.006867440278562721
SORBS1.1,7.411191767799231e-07,-3.665209589042581,6.896387507418546e-06
MED28,2.5352269317022764e-09,0.9536649361024097,7.285165058663641e-08
DLG7,9.255217235688403e-12,3.1191319552020147,9.505450886875533e-10
OMD,3.5077473087979673e-06,-2.9764908328886026,2.472750096521417e-05
SLC35F1,4.025021290324869e-06,-2.3491138577322292,2.77992130462537e-05
MGC71805,5.284925457702534e-05,1.8365896511515185,0.00025008700160766427
C10orf38,0.0009733629405982528,0.5912770459257413,0.003189053828715351
EGLN1,0.017631768232037475,-0.34763403470050047,0.04057080660299962
TMEM48,2.2979808904672363e-09,2.5912836598083393,6.743175671180578e-08
