Gene,p_value,Log2FC,adjusted_p_value
UBXD6,8.569709056089631e-05,1.3133357785210782,0.0003802969107827413
SCN4A,0.00019602539766558732,-1.9005938989048148,0.000783254218626331
PCK1,0.021166181712018225,-1.278508520283487,0.0475349843186285
LEPR.2,0.0015493045074707094,-2.1480952852196844,0.004802259493325446
LYL1,9.606550842829753e-08,-1.433501718472697,1.3220330266584071e-06
SLC30A5.2,6.22687388885316e-05,1.039533902641241,0.00028856689022418736
COL6A1,5.089535723319708e-07,-1.9744888670697591,5.08579794355515e-06
FMO2,0.0009040392169349109,-1.9772321023085881,0.0029875176506009332
FBXO44.2,1.4321073528209979e-09,1.9350246190519051,4.6177135922937526e-08
CD44,0.0005797246764664977,1.116551516937486,0.0020173509368992606
MN1,7.537578996026614e-05,-1.7590733977841095,0.00034083500295119116
UTS2.1,0.004010951307450881,1.408020864332884,0.01111125671884245
CEP152,6.353382133051142e-06,1.1740577938057513,4.0723325408727684e-05
KIAA0999,1.2310650300910924e-08,-1.0746184899854043,2.5404601513991436e-07
SLC26A10,2.4199988071233684e-06,-1.91664342311927,1.8320882091336413e-05
SCGB2A1,0.0021324418140036324,-1.9580332964721912,0.006343849966723425
C2orf15,2.3171110045215868e-09,2.9573018129512763,6.790328999247936e-08
SLC16A9,0.0009041867687810868,-1.7765178891585531,0.002987560214274595
MAPKAPK3,3.4566294695033104e-08,1.1691984396158688,5.765553996350483e-07
HSPA4L,0.0024363410167802632,1.2394226664111168,0.007137848536219409
KNTC1,1.460102978883177e-11,1.943023337816225,1.3329598552898929e-09
PER3,9.423697858965715e-06,-2.0538975364338405,5.707215760395725e-05
TMTC3,0.014367499645186578,1.02160944742726,0.034012230512092526
LOC112703,7.577211614593725e-08,2.202165102029272,1.0928596398841243e-06
CCDC132.1,0.0021893007087636514,3.2746364796720298,0.00649123856231126
CHCHD8,4.591430686541914e-08,1.0822520041869348,7.291073611327547e-07
NUP98.1,2.5737640719696685e-06,1.297911298918084,1.9256789940160244e-05
SCN2A,0.0101778843458761,-1.6678078846372841,0.025157235245561606
COL21A1,1.5802213882787384e-06,-3.1649280138887264,1.2916592217234905e-05
SIPA1L2,2.4574778106532007e-08,-1.1384137367213505,4.392964363539936e-07
RAB36,2.56117799793579e-05,1.192072970037989,0.000134319557225077
TXLNB,4.253819819558647e-07,-1.1768129955177082,4.395283599305497e-06
FAM40B,7.210475809109607e-05,1.317911549402047,0.0003281846437203273
KIAA1219,2.4752453319723225e-06,1.0934832165947137,1.868351223017149e-05
FBXO11.2,5.43859336566146e-13,1.6889386529797106,1.1833187119272026e-10
ANKRD25,8.335015796841678e-08,-3.3432152596604805,1.178483049312529e-06
GNB4,9.0659063955788e-05,-3.6987899709565344,0.0003996160856238921
ADORA3.1,0.0004780404577328529,-1.5177137237873595,0.0017011564283562904
MAP7D1,4.479247782553892e-08,-1.5910695098646617,7.142540992455678e-07
QTRTD1,5.853429468968262e-10,2.2224115702168095,2.308918474593126e-08
MFAP5,2.9885141554557775e-06,-4.011963234455106,2.1748078453651056e-05
SMARCA1,1.0063369537297857e-05,-1.7878256876018987,6.030410313760553e-05
SULT1B1,0.007404340466858847,-1.2670835855322,0.01902233803321328
HMGB3,2.1225725228187479e-10,1.8602984647416845,1.0192023559785953e-08
NARG1L.1,4.844414294939922e-11,1.4515720486228147,3.1515685254823237e-09
C20orf134,5.595648857932659e-07,2.4927694690252213,5.4853678419963815e-06
RGS10.1,6.870146449758332e-10,-1.5108077802511275,2.5788042105150398e-08
EVI2A.1,0.010979173138668027,-1.1514678868428607,0.026889156205366693
NEDD4L,3.5062409758903077e-07,-1.112391679411207,3.739927654972576e-06
CXorf40B,0.007253773307973405,1.033081493861547,0.018696143495304057
AKAP7.2,0.0005095739962883647,-1.094012923889343,0.001801783476834728
REEP1,2.1548064928811967e-06,-2.902634864075111,1.662051300417656e-05
LOC348262,7.134909593822409e-05,-1.1086549028796888,0.0003251455103314633
JUP,2.8889657636189886e-06,1.1496347204371649,2.114444622240965e-05
PGBD5,0.007424922575519705,1.2515355368668208,0.019059764223018878
TCF7L1,3.307478575403553e-06,-2.4746320209154193,2.3543510571676715e-05
GALR2,4.9191310038705535e-05,-6.269187052211822,0.00023508402022805766
BUB1B,1.3402433450165784e-13,3.7506466151841877,4.3723468185070253e-11
IARS.1,2.0068427536859122e-08,1.402204167052096,3.744306109988922e-07
GTF3C4,0.001223817636919566,1.7025523037599621,0.003900742881813743
DHRS9.1,0.0006464697133331033,-1.9012002724532984,0.002227945334873631
GRAMD3,3.3060352785507715e-05,-1.4360571444114871,0.00016743412655405955
MRFAP1L1.2,2.02692413563997e-05,1.0439479174452675,0.00011056131060987731
EXOSC3.1,5.6808442942229814e-12,1.1904185667732126,6.357725465521453e-10
SPPL2A,3.958255945920061e-05,-1.1500825307177944,0.0001956549685924479
TMEPAI.1,0.005391454165001122,1.1295044007968755,0.01438412738381057
DUSP18,8.25089374569301e-07,1.2616520650184402,7.532420858207973e-06
DUSP4,0.01010573768870334,1.9357787173868868,0.025006769089369198
ZDHHC9.1,3.6178608772820507e-09,2.0374329192642593,9.811567934183988e-08
OVGP1,8.763674207989291e-07,1.5468905572898661,7.919077337272277e-06
NBEAL1,0.004515993800549852,-1.1899990175484891,0.01233322743707964
ZNF77,1.3149905338059925e-09,1.1152171190323719,4.347503726073344e-08
EPHB4,1.2989008064473396e-06,1.1268821672606704,1.1040159191658154e-05
FNDC1,0.006562241792690188,-1.4162275873643129,0.01710748476040932
ATG9B,1.67845261670345e-05,2.1453877193346864,9.381404093965567e-05
MAP4.1,2.7013956481929247e-05,-2.7656836391629294,0.00014060948160373495
ZNF519,0.0025597621244513604,-2.3070008681218495,0.0074561138351928805
PRSS1,0.020839210078344467,1.9950409166764285,0.04689562146256783
MSI2.1,2.4422962794169418e-12,2.0336964104341435,3.3036524794259415e-10
MKI67,9.200356205343848e-12,2.139113345412352,9.493055909737112e-10
NR2C1.1,5.246899963598767e-09,1.467806428522871,1.3093051607702477e-07
CD79A.1,0.001200296402457623,-2.6020410969995416,0.0038323798779677475
SLC4A4,5.203537654048162e-06,-4.12763260846287,3.4427461770773767e-05
CUZD1,0.0005283541415766252,2.529547676464005,0.001859163736394314
MRPS35,1.3247515809689336e-07,1.1491709798572955,1.7086214576869082e-06
FLJ11184,1.9516080049853005e-05,1.3357999116221295,0.0001069263323847713
KLF6.2,2.585743755136737e-07,-1.016889044478896,2.925147346453512e-06
A4GALT,1.3201310138848257e-05,-1.4153651664872244,7.606697769356097e-05
CHST12,1.0500959180208221e-06,-1.363163998019834,9.226985865974952e-06
KCNG2,0.0001460992967148521,-1.0344573992454573,0.0006071687520274033
TIMELESS,6.809928757083657e-12,2.191902009359735,7.369339490104578e-10
SLC4A11,1.4269639115422854e-06,3.64863297797437,1.1847218343433406e-05
CAV2.1,2.1397246232817348e-05,-1.605795158056437,0.00011557743131941078
INPP5A,1.5369914219154976e-08,-1.890662482755209,3.0200724272607086e-07
DGKD.1,3.85602202629452e-06,3.957991809672295,2.6790476865429888e-05
NBR1.1,0.001427617522352475,1.4966849969506852,0.004462486559936214
WDR22,2.620319753532248e-07,-1.539097394318298,2.9552197972729735e-06
GPM6B.2,4.357626820952606e-06,-3.975859592314248,2.9653249507979333e-05
DDX21,6.9316724374122445e-09,1.9420842588261245,1.6143309040956237e-07
FLJ20433,5.184430882877954e-06,-1.2282173838590698,3.435227440435022e-05
MGC33846,1.9435533347633832e-05,-4.104426329333158,0.000106563982151238
CYSLTR1,0.00015697830294750275,-1.7772018677572703,0.0006466283175412316
GUCA2B,0.00013951296658136963,-6.766769381016727,0.0005836235433982847
NUDT1,3.7032677754418846e-07,1.0915916489397919,3.908339311627154e-06
KATNB1,1.1743681731982562e-07,1.056963418081696,1.5520249378785653e-06
HTR2B,3.7948189731932635e-05,-8.591406425072647,0.00018875395538412414
KCNJ8,2.388679870624462e-05,-1.6283950343227245,0.00012689289810807728
OSBPL3,5.46281705159504e-08,1.613593859736584,8.380852937246499e-07
EFEMP1.1,9.354678896231662e-05,-2.7560922846500526,0.0004111832705250707
UTP15,2.0611692440392733e-10,1.184478557380559,9.961868956376306e-09
KLF2,3.113248779663951e-11,-1.7623437346246753,2.2868977128498374e-09
YRDC,4.798366142227769e-07,-1.389328577708957,4.856156683356789e-06
ME1,0.0011274828715140837,1.164861037303349,0.0036307272494801035
THBS4,0.00010347077827566562,-6.41937286778593,0.0004483194814975324
BUB1,1.0313954262088113e-13,3.0730511523488513,3.714436770266764e-11
DLL3,0.0067628834234477065,3.4233314389811644,0.017577483897425097
ARHGAP10,9.295344312681067e-07,-3.0523453065776227,8.308135303485769e-06
OR1L1,0.006603701981264479,-1.8954524073037164,0.017202504080832695
ProSAPiP1,0.0011218697854875925,1.866169103620635,0.003614225867158982
CSTF3,2.2944188858876642e-07,1.2144443621428263,2.667682838811947e-06
PLK1,2.1872550887491247e-08,2.226069653800062,4.0067767868547137e-07
GSTM3,1.977883417869396e-06,-4.4409113262960185,1.555383400993076e-05
CYP4F3,0.00016870365457119854,2.885569707329674,0.0006882166004059338
PLEKHG4,5.427525063450111e-06,2.132863807088147,3.565419484974156e-05
CDC42EP3,1.4097404289062867e-05,-1.4806397976261048,8.064384134826473e-05
METRNL,0.0004204897669767782,-1.209487784674467,0.0015219685088289849
PLCB4,0.0001927594886132922,2.2943042462336685,0.0007713161066733899
RCVRN,9.438924517058458e-05,-3.815105821930483,0.0004143936304896593
CASP2,4.125030530874331e-11,1.629705269607248,2.764298455258774e-09
TRIM28,2.0832786115600257e-07,1.231901585270549,2.4635102728596806e-06
TKT,1.224141754876551e-05,1.0016171188066991,7.118312107518063e-05
PHOX2B,2.195098159191707e-06,-3.580510529201811,1.6873200818956627e-05
PPP1R3C,2.346270099392332e-06,-3.6428943548850707,1.788061927885039e-05
DIXDC1,4.738228390211027e-06,-3.2743038224201584,3.180419322494445e-05
GLT25D2,0.00014386960091684957,-1.713825211574778,0.0005991188215456968
CLDN14.2,1.5714332008454656e-05,2.209818678310233,8.883963844942867e-05
PAG1,0.004782324994847999,-1.280817697414311,0.012961649075834821
CLNS1A,8.682002769534048e-10,1.1388136402296904,3.116529926202966e-08
C13orf3,4.159439345420679e-10,2.880021837455323,1.741000046015327e-08
HIST1H2BM,0.011264363289683197,1.9172589055715117,0.02749957469113371
CHST10,1.892921259236518e-05,-1.6258537645409863,0.00010419991368462263
MDM2,0.004171590444091827,1.2459164319793947,0.011494542592439833
SKIL,7.263897099153649e-05,1.4899866311684944,0.0003301419652686428
TMEM140,2.946555566086681e-07,-2.066829867231042,3.252059138212285e-06
TMOD1,1.8822038065323657e-06,-5.941950627462855,1.4912431872897857e-05
UGCG,5.914137917309257e-07,-1.11946738832469,5.719234331193922e-06
HPRT1,2.4426500052102784e-09,1.603426001390174,7.055696317133438e-08
SLITRK3,9.841944677221614e-07,-3.0047374638865096,8.719396993589628e-06
HPCAL4,2.2208043031945237e-06,-3.3199564958287238,1.705307118797761e-05
FLJ32549,3.082920664950079e-09,1.7512648567081515,8.55963855209669e-08
FLJ12886,2.5622456081711165e-13,1.0490444310548668,7.017389700205933e-11
PLCL2,9.026253089014214e-08,-2.108040662618161,1.2531698484667844e-06
HHLA2,0.0002915284763692714,-2.1684394985855553,0.0011079780229186081
DAO,0.007201093686223048,-1.1042679596052691,0.0185841161395035
GRAMD1A,1.1208591952430172e-08,1.1820848607048546,2.350202305035075e-07
CDCA7,1.5126663696298792e-12,4.564145174387727,2.2984240235526878e-10
CENPK,1.889086807192416e-12,3.828762007894597,2.721266346153023e-10
C8G,0.018434023572963667,-1.2209656049945208,0.04217619419787809
MOG,0.0033335202260708933,1.450908183901544,0.009437316576717291
BCL6,7.882171152267438e-06,-1.3876218004064533,4.921420907455695e-05
ZDHHC15,7.643813349015993e-08,-3.865815870797974,1.0986583080048854e-06
RAB37.1,0.02046168698243342,5.680134867077511,0.04615843644684797
PSMD14,2.7399090458130456e-11,1.0805118833905567,2.1327067463970738e-09
MSH2,1.3702379227833271e-06,1.2771169150281274,1.1492384907003905e-05
CD79B,9.15392506418078e-05,-3.4206524590208183,0.00040307795479116
RTN4R,2.5664084799238486e-05,1.0239145343353124,0.00013453025925952425
MLKL.1,3.747397406809281e-09,1.2558567009391393,1.0138080984470376e-07
RPL29,8.653376623043764e-08,3.0406962848257306,1.212675344318401e-06
TAF4,3.500706363062019e-06,1.3667139425415336,2.470091283656738e-05
EEA1,0.004289098551187005,1.7438654761889403,0.011768628603529067
D15Wsu75e,1.565812230874457e-08,1.3268054918377281,3.057744588883711e-07
FLJ10986,0.002624065201431598,2.877305785075084,0.007624046290706734
VAMP1.1,4.549601413405531e-07,-1.2835592432591145,4.6575153555601435e-06
ANXA13,0.003215102760304607,1.2767697025002196,0.00914994735530435
MAPK14.1,7.253872710733264e-09,1.0436010283134456,1.6779969991126875e-07
DIO2,2.7324993103526533e-05,2.509252008456749,0.00014179594082073277
C7orf13,0.0013456914110254912,1.5556832078828142,0.004239252806331936
CRLS1,1.4804036119398506e-07,1.2581897963398312,1.8649218470910644e-06
RPL10L,0.0016384302881653806,-2.1115562410230853,0.005039087413373188
OSR2.1,0.0033676020755557534,-1.1669891783924173,0.009525294459279464
CDCA3,2.4002253759723762e-11,3.8564201645709577,1.972096286687822e-09
CENPM.1,1.9857547601921414e-09,2.2478926446866083,5.961026197578141e-08
PHF14.2,3.6770454500025843e-06,1.1007437552131973,2.5724243539217072e-05
LSM5,7.864729434940552e-09,1.1181794784689671,1.7839586685554314e-07
ELOVL4,1.2086059356762514e-06,-2.4861509401938244,1.038006739335732e-05
TSPYL5,1.0573598878434224e-06,-2.933678101282297,9.274998715665672e-06
PRNP,3.818602769732121e-08,-1.6806141137383097,6.24718907402193e-07
BRCA1.2,1.685810332124879e-11,2.0195372555338835,1.5140897331116727e-09
CPNE6,0.01110065187341824,-1.176353497090239,0.027141723923719854
PEX26,0.0003073357613418824,-1.234038239852647,0.0011603023365568956
TMEM118,4.708048041172744e-09,3.0832561465371846,1.2061804255076078e-07
C2orf34,5.261813505613137e-08,1.3846379448925328,8.13436033508863e-07
PIGU,3.204999793060924e-06,1.3029610660493294,2.2965024356997265e-05
PRDX4,6.938290412627556e-10,1.4819261059580704,2.5959773780418808e-08
IRAK1,5.343118424431699e-10,1.3940420460623173,2.1473141146303046e-08
LOC375449,8.6686124353409e-05,-1.3643702245568194,0.00038422477175944564
AQP7,0.0005269922205368721,-1.4358807827938112,0.0018556818127603127
C7orf47,2.0246009345651145e-07,1.143272159780805,2.40745347906167e-06
ATAD3A,4.149721831528574e-06,1.1570037343541806,2.8536090858843736e-05
USP48,6.074796645617668e-07,1.540317246451905,5.841531862393647e-06
FILIP1L,0.00011217301738710384,-2.06269797940673,0.0004813242200610274
NRXN2,2.888238936603932e-06,-2.6528289254940054,2.114444622240965e-05
GPR180,1.9453373789717906e-11,1.1381306695511864,1.672688543221326e-09
GPR15,4.043956100737987e-06,-2.474172812295362,2.7911052875439257e-05
PLP2,3.4873356120687386e-05,1.085267758593785,0.00017542642453091358
HRC,5.965208113580106e-08,-2.258978220444482,8.977759619515677e-07
EFTUD2,9.329509800298654e-09,1.0592736984684556,2.0290769157826013e-07
HIC1,0.00036955151467345243,-1.0064102196874032,0.0013631743933348634
ARHGAP11A.1,1.9222764446224817e-07,2.899930211237363,2.306315881422668e-06
SLC9A2,0.005382299972268258,-1.2153719862595338,0.014364969547687637
HSPB7,1.2757117388466979e-05,-4.991664221481667,7.371812767537158e-05
FLJ20366,6.42755719525712e-06,1.6596636537133485,4.115120600853794e-05
C8orf45,0.0005230017014162239,2.3776695095961777,0.0018433857235807928
SI,0.002027505620748653,-2.2691756457684518,0.00606747399038016
LSAMP,0.0002918096203626359,-1.099063346227207,0.001108666658353265
PPAP2A.1,9.855593147108095e-12,-2.672538434024049,1.0029196255754404e-09
CHAC1,6.342097336600802e-05,2.134989864857779,0.00029335506112417053
SLC44A3,0.00016473495111142192,1.0833164588016189,0.000674382756127659
ZG16,5.1696523466524e-06,-3.8628866297219986,3.428507254353867e-05
CYB5R2.1,0.0013078265472495569,1.1004620302227437,0.004134066762059595
HOXA9.1,0.0013250216461973526,1.6944226739540742,0.004183643637808436
MSI1,0.0022846429443701462,1.254236731652957,0.00673651976484135
CP,3.6311433665034653e-07,-2.2706257816134805,3.846861721227931e-06
PPP1R12A,9.80860387698636e-07,-1.4399318058946573,8.693330739395342e-06
KRBA1,3.543485730639963e-08,-1.8787268148933682,5.892705206035752e-07
DCHS1,6.109220554543827e-05,-1.167095968333812,0.00028418315953449415
ANLN,3.830015537478404e-11,2.4033019364524497,2.6439116637836207e-09
JAK3,0.0002449624627904715,-2.6668905323149263,0.0009530423140203121
LRRC6,0.0003278635315322482,1.3557040710236317,0.001227358181490279
ASPH.1,0.00020687111021625818,3.2364575299748957,0.0008214119758434708
KIR2DL4,8.559911629061812e-05,-2.843234304843394,0.00038001416765880977
PRKCG,0.0009460589169675333,2.0302959607978184,0.0031092401502233716
CGB7,0.0016903798598791621,1.458740722678555,0.005184485941042352
RBP5,6.4872984272188285e-06,-1.1761596378589667,4.147384101136094e-05
KCNH2.2,2.429497079482532e-06,-2.5774251104650974,1.8381979267135232e-05
SERPINF2,0.004106892849879673,1.444836598120962,0.011341629650408396
CD14,0.00037869092761157305,-1.4537473146208644,0.0013915652705209767
NAALAD2,3.834934987445584e-10,-2.3829603389582803,1.6214840703172374e-08
COL9A3,0.005466133145398586,1.9235753866177054,0.014551865798334602
ELOVL7,1.8422609679373326e-05,1.6161522941900577,0.00010184081064720106
UGT1A10,0.002068377405889711,-3.6502925992086617,0.006175623737854286
GSTO2,4.777291756721861e-06,1.8239352010136294,3.201795780396307e-05
NMU,0.0017160806829839164,4.04017922615033,0.00525241913235585
WNT2B.1,5.036652068247178e-05,-1.1537598602454633,0.00024003153791609874
CLDN9,0.004123095845629674,1.0399064487405,0.011379293137527828
POLQ,9.571028141056848e-15,2.685811195720838,7.07745627604017e-12
MAP1D,3.735163594003619e-05,1.1563930494792265,0.0001861623661410386
CNOT1.2,1.8105843708415938e-09,1.9091466998742677,5.5399499206687714e-08
HAO2,0.01823740937323391,-1.3138956579194327,0.041799637311274
WFDC3.1,0.0006991722524928395,1.0634919179701114,0.0023821897172939875
CYP27B1,5.947992603141593e-10,2.2712102761539663,2.3230680969734704e-08
CCNE2.1,4.118986139049949e-05,1.59862282381052,0.00020238225583318732
FAM46A,0.000634156249109133,-1.2658321370631747,0.0021892502692556813
CMTM7.1,3.5431490095353614e-08,1.6208341067018095,5.892705206035752e-07
ZNF545,8.561916636825776e-07,-2.1630933981608367,7.777950805542303e-06
KCNMA1.1,3.065476738804205e-06,-2.2366420677960557,2.2216444290634592e-05
KTN1,0.00016770527706045347,-1.616721912278737,0.0006845214105444526
SNAP25,0.0006165844104869523,-2.028058538137623,0.002133568641747395
TCN2,6.998338672425266e-07,-2.0389260734860803,6.5685442598196065e-06
PLA2G2A,0.007304175705757443,-1.3405617480188532,0.01880202295851974
CCL14.1,1.6436382372238823e-07,-3.108495478588183,2.0234445424292233e-06
ARL14,0.009642699292697121,-1.5000864766684536,0.024021745211588202
ADH1C,0.0036193394193352463,-2.5118609023911613,0.01014933961301139
GRB7,6.1495778138101764e-09,2.4330550444740444,1.4877015727542525e-07
SALL2,3.984497442661273e-07,-3.667803806758565,4.161586217890663e-06
FGF5.1,0.006718186326258186,-5.109523092032201,0.017480207067993386
BMP4.2,0.000327398474722688,1.9253942572040117,0.0012260310201296608
SCNN1B,0.0002848405643726947,-3.4047496893532685,0.0010864688927173074
LRRC19,0.00020016757612832298,-2.118901200392548,0.000797793300185181
NONO,4.317732930878581e-10,1.4631678025862431,1.7937188640189223e-08
SGCA,9.290157141435719e-06,-4.100529610095801,5.635571398020508e-05
SLC28A3,0.0004020845555926037,4.205133537958245,0.0014656332207141506
SLC5A6,8.982191985889316e-07,2.4447850075136337,8.080330373680802e-06
NME1.1,9.935778453031489e-16,2.217009432319765,1.836794243350421e-12
ARMCX5,1.2595126928112528e-10,1.3142145034534725,6.732778211403574e-09
MDN1,5.747606181190883e-06,1.2288197048576315,3.7435377429107035e-05
EPHB3,2.803724292150899e-06,3.7364649116503283,2.0622565919494186e-05
PRICKLE1,4.322165230079032e-06,-2.6420639933773833,2.9486253574710842e-05
KIAA0406,3.640193646776108e-07,2.049024865278839,3.854608871602921e-06
PTPRH,0.0017008160568722152,-1.4834022973725318,0.0052114507466371855
LOC149134,0.0005529590344606216,-1.51365589452978,0.0019330039742317098
MTMR1.1,0.00014626635432061512,1.6860866061662105,0.0006077491673063357
BMP7,0.006562598959208589,2.837291797544676,0.01710748476040932
SFMBT1,9.083356417334679e-08,1.0118531154728991,1.2601949891316604e-06
SERINC1,6.5655628353199375e-09,-1.0341125902745283,1.5511229599439561e-07
RAB3IL1,0.0005048638703886608,-1.0148932603887317,0.0017871230414396124
SMPD1,2.6457642855906056e-07,-1.2127711439258242,2.9749003280443435e-06
CPXM2,1.3073308394754969e-06,-4.048127452222361,1.1094807705785931e-05
CDC7,4.246461737933021e-12,1.7968187212971651,5.119755825777507e-10
STX16,2.05881831929844e-06,1.2710397912339033,1.605371725670179e-05
SMYD3,1.7788340353992068e-07,1.000690401472223,2.158733820639825e-06
DGKG,0.007035055304516094,-1.2005693301939404,0.01820220047531899
JUP.1,9.655028677110624e-07,1.5057126292203247,8.584655558036957e-06
SMARCAD1,1.161150643449421e-10,1.069980709979081,6.298035666083608e-09
CD160,0.0006658877954359779,-5.9150981766649515,0.0022859880615833696
RHPN1,1.6448815072410014e-07,2.2712066510945714,2.0238519887207087e-06
OLFM1.2,5.2776733540475856e-11,-1.9824815196152228,3.3167112092405564e-09
GNAI1,4.423231197432595e-06,-2.086527202516794,3.0044384838899167e-05
ABCA3,9.803826219455056e-05,-1.4019200635670268,0.0004277893014405802
KIAA1128,0.0007302238883147076,-1.0113896297568044,0.0024744232694390565
POLR3E,6.326198386636845e-10,1.2901471876755188,2.415822254404955e-08
ESPL1,9.917452845016464e-13,2.1657818991895823,1.7886892188117497e-10
KCTD12,1.1196215293713906e-08,-1.8113149277853466,2.3498281937156983e-07
RIMS3,9.196708296570162e-06,-1.5714494689775655,5.5926473917519865e-05
FRMD1,0.002268130216302999,-1.76412208967432,0.006696326952151415
BCL2L1.1,5.24303955830375e-06,1.6842348398723752,3.4626850122480024e-05
C10orf72.1,5.7631921107288355e-05,-1.1261523183838165,0.0002697840341515267
COL4A5,0.00022738634604866143,-1.2840126597023769,0.0008943862944580683
MEF2C,1.0572234854699548e-12,-2.1149958311512913,1.8761954691160608e-10
GTPBP4,7.237173390806676e-13,1.3603542606377577,1.4595404954695935e-10
GNAO1.1,0.002193452631506719,-1.5789400479070999,0.006500073894916519
SLC39A11,2.928272034949807e-11,1.30009493234542,2.2095505722219907e-09
SLC35A2,6.552303426533993e-10,1.230050518855201,2.4804829217445412e-08
C1orf190,4.8853789779663585e-05,-1.1993947389128232,0.00023362200311965013
PKD1L2.1,4.142077809337464e-05,-3.515553577170781,0.00020338170456472398
SYT1,0.00023272784271291698,-1.74011324681259,0.0009118393611344666
TGIF1.3,1.1040182508031232e-08,1.8428878788175744,2.3217467648483463e-07
UBE2C.1,2.5438612108504518e-05,2.4824531704518065,0.00013366418072360592
AMICA1,1.3722576867963484e-06,-1.837389506066856,1.1496285696333154e-05
KIF1B.2,1.996207914825853e-06,-1.3639910543108194,1.566461845861221e-05
PTPLAD1,4.667033027184225e-09,1.6253083227818337,1.2032086765520558e-07
EGR2,0.004970333405538197,-2.170233356437513,0.013407329312799046
NEDD1,1.5196956382109884e-06,1.3361157123152472,1.2495525588611033e-05
CA11,2.1948146494732778e-05,-2.0076494465624366,0.00011812170835496166
PTGER3.1,0.0002682044470100315,-1.1803816969603478,0.0010306335445124785
FZD4,5.9017288784812465e-06,-1.8197569357664882,3.8281857731060814e-05
PIGW,6.903912712089579e-07,1.5622525742387134,6.500696078310494e-06
FAM107A,1.5236978263646808e-12,-4.310635559948861,2.2994362299370121e-10
WDR4.1,3.188250308219086e-08,1.600074950550801,5.428100141023194e-07
C17orf69,5.7077081813444395e-05,1.0635366650461169,0.00026769513381595146
SLCO4A1,6.131118068142256e-07,3.912311181286613,5.88290325361885e-06
LOC441228,9.779669885840888e-10,1.6722797974508037,3.416570027519594e-08
SHMT1,1.2888675525237464e-05,1.011070646060551,7.443956726161622e-05
MXRA7.1,1.8465391387917633e-06,-3.064423863638048,1.4687566961260838e-05
MS4A7,4.074094864184497e-05,-1.6645802876916376,0.00020048740121355119
TSHZ3,7.800262202007601e-08,-2.698926650086875,1.1142370681863272e-06
TNFAIP8L2,0.003888481513333458,-1.3930650620860079,0.010808429255956577
ASTN2,8.015413807076774e-05,-1.6073110038879337,0.0003591475255427008
DTX2,2.1021396140046643e-09,1.497541419232875,6.242819972835271e-08
INPP5D,0.0006796744926020464,1.173857244900958,0.002325759516255406
HTR7.1,0.005828846345026695,-1.0785884352449022,0.015373573572473214
WDR67,7.685675974549074e-08,1.5003699771901307,1.1007039110354852e-06
DPAGT1.1,4.5448138904041156e-07,1.4353192859475818,4.654762296617032e-06
MUCDHL.2,0.0007581980754112761,-1.6573391879855368,0.0025577655269044632
KCNIP3,2.694167282288228e-07,-3.8287097255611027,3.0216080379313473e-06
ZNRF4,0.009737840737581648,3.660207960663086,0.024223397501963586
WDSOF1,1.0349810667007264e-07,1.8688625955834173,1.4051419818659066e-06
CXorf53,2.7024641043594102e-06,1.22370577653491,2.0036580861539002e-05
ZNF179,8.023004167246973e-14,-1.8357093216354246,3.122496920108892e-11
FGF2,0.003904394325570467,-2.713106344279897,0.010843150190092044
PVRL1.3,1.891606394966718e-07,2.044132730543737,2.2781431197579624e-06
RLN2,0.0007842372808843334,2.2818099415385875,0.002636387307037135
PTGER1,0.0016911528590250323,-1.2261334517320739,0.005185422947423817
PTPRM,2.5423007242122837e-06,-1.3821643283527933,1.9085313218575677e-05
ERO1L,1.403054560712014e-06,1.4684680168741355,1.1692472717819428e-05
KCNAB1.1,7.056102439734638e-07,-3.777661470076005,6.6075380550052e-06
SLC11A2,2.296140242975785e-08,1.5494035439294365,4.158169400014271e-07
TRIM2,2.294771320065145e-09,1.043718219102697,6.742676419115918e-08
C7orf11,1.699862710526054e-07,1.3974662194845129,2.082261422987851e-06
RBM9.1,9.751152337580042e-07,-1.07132354917686,8.652782538275025e-06
C20orf44.1,8.337437057697376e-05,1.0228556791293073,0.000371326447877853
PARD6B,8.234722301599505e-05,2.153957669903077,0.0003676375116495943
DHODH,2.870287189387664e-07,1.9587043919732539,3.1853152080728333e-06
PCDHB3,9.426560457323057e-05,-1.6905455865189825,0.00041409666769357364
DTL,1.3510545818695787e-17,2.434536373602394,4.9952991406991216e-14
EXOSC4,2.4564240126616566e-06,1.1313112441413313,1.85610316730465e-05
IQCB1.1,1.0265028579426805e-11,1.1336389724224212,1.0230135685594498e-09
PHF19.1,4.5685403895406557e-10,2.1459378398274556,1.8908302239098862e-08
PDE3B,4.619717037757554e-06,-1.1824383888973573,3.117852228950824e-05
UNC5CL,2.4061560176799412e-06,3.088010337740612,1.825518642141307e-05
DNALI1,2.073485523365698e-05,-2.1668603351318003,0.00011249254793432292
MCAT,6.569041100495206e-08,1.3328553844776465,9.682897526470807e-07
FAM117A,1.7080951141660765e-05,-1.3677351801568935,9.530277166162033e-05
CYLD,3.581492455412423e-08,-1.4558624318763407,5.946993160993204e-07
ETS2,3.2928673088324683e-09,1.713456332143723,9.007271070177495e-08
STMN1.2,1.9126986568259884e-07,1.9574022100203612,2.2985540088314047e-06
A2M,1.150932852303527e-12,-1.6204443311837196,1.905395104141899e-10
