Gene,p_value
EPHA3.1,2.8195131481936817e-07
DDB1.1,2.819981175360188e-06
BRMS1L,0.018248640240215584
SP5,0.00011392977673610492
C6orf134.2,1.6720083249451665e-06
EID3,0.0018419738246437994
DC2,0.0009880726755567412
UBXD4,0.0005935561409565604
DALRD3.1,0.029966715519814766
CCT4,5.142896419766856e-09
POFUT1,7.8717059917708e-05
CACNG8,0.048232785294895504
NAT9,1.915750352619108e-09
PSMD10,2.4013425664072024e-06
PSPH,3.701024715850307e-07
ABCC10,2.2496419890640274e-07
JRKL,0.0018775658486151377
C21orf59.2,1.0871520423675647e-09
OLFML1,0.0003227730811319277
AGGF1,1.3139246646737344e-07
PRPF4B.2,1.1565143296428507e-05
Septin 4.1,0.00015998859870335736
PSMD7,0.013036152162328235
C20orf175,0.0010470550761217548
PPIAL4,1.8727754541575132e-06
CLN6,5.43494282107411e-05
CHORDC1,1.1372857806127132e-07
TCP1.1,1.0414257478315867e-05
MUTED.1,0.01626665183425266
ANK2.1,1.1323444322815853e-07
PIN1,0.0014852869660972711
ALDH16A1,0.004983788892362908
ARMC4,0.00013539699589913833
HOXB4,0.0350249202363317
GPRIN3,0.03139371028006178
PARP4,2.5515486821076254e-05
MTUS1.2,0.0036672886226878426
MPPE1.1,3.25481048570061e-11
ITPKA,0.0001659023393452949
RAP1GAP,0.008824072630636188
FUBP1,3.4656781068752156e-07
DCC1,5.095468850813215e-08
PDK3,2.0583774819640596e-05
RPL26L1,6.193738250051344e-07
C9orf32,0.02985012286873988
SYT7.1,3.8736891137463785e-05
MPL,3.271154336832126e-06
HAGHL.1,2.234950637427188e-06
BCAS1,0.00027468869260726205
SCML1,5.566809405742089e-06
SAC3D1,0.00467416517519064
GIMAP7,2.7964224613710907e-06
LIMK1.1,0.001529778870342555
LYPD6,1.1518835223037446e-05
PPWD1,0.0074154133079798725
LOC153222,3.650089838737283e-08
DKFZp451A211,6.618927451586574e-05
HIST1H3A,0.0008387738830515593
AQP1,0.0001698649532561495
DUS4L,9.184725685515489e-07
RPLP2,0.00039205861366546386
HMGN2,0.00014181247582365145
LOC340843,5.3004493431380176e-05
PKN1.1,0.022093311709475916
PRSS22,2.3119318853884605e-06
MS4A1.1,0.005660065183705739
MYL9.1,1.774732776936121e-06
NCAM1.1,0.00038637218619839563
PKLR.2,0.011250641975750012
ZNF160.1,5.973858185574406e-07
HIATL2.1,2.1841818977925643e-09
NIF3L1,1.5329037421082994e-08
DNAH9.2,0.020500890352338794
TDG,2.140966461505506e-06
LRRC57,0.0008193453353209643
RBM13,0.0002317139159266433
GTPBP3.2,4.82633140053011e-07
DIP2A.3,0.0012967823440320873
CFD,2.128790784726505e-09
C21orf51,0.0004880599300720801
NEBL.1,1.494607683662222e-09
FAM3C,0.005036232304175313
MEOX2,0.00019223121882858794
ACTB.1,0.0023491305123633827
MGC40499,8.590748090355002e-06
FAM91A1,2.8298753758576864e-06
C10orf6,7.516088013301587e-10
PREX1,0.005589048247818498
SYT15.2,1.274837430961405e-09
MSX1,0.03792676088968368
IFT74,0.0010551602074161046
C9orf106,0.0053461841016555125
CDYL2,0.009323243580585127
APOOL,6.730617405712994e-05
TRFP,0.0007911339867312434
NCBP1,2.925494099412323e-07
NP,5.664793900653924e-08
KLK6,0.010555650602325925
MAD2L1,1.7763002253721986e-09
TIGD1,0.01566178029670232
KARS,1.510052893084318e-13
C10orf65,0.001215096789386224
C11orf53,0.013599171533739457
RNF144,0.004563850190121038
ADAMTSL4.1,8.090750871051866e-06
C14orf121,4.734408921544433e-06
MAPRE1,0.001036798859362001
LSM14B,0.00048267404932339367
C8orf55,5.856481304814928e-07
MGC40405,3.2819662563555663e-06
MRPL39.1,0.000676266089275234
C12orf10,0.007848130346969932
STAT5B,0.00023461538544144496
KIAA0329,0.02678268210547384
PRKCSH,4.811330679861839e-05
URG4,0.007277574490038833
CRB3.1,0.005036511815175383
ARHGAP15,1.7001809273400825e-12
STX6,1.442148373378247e-06
SLC25A26.2,0.004764010453072004
MAP3K7IP1.2,2.0511653352137102e-05
DYRK4,0.04653116488080328
ARHGAP25.2,0.000713646453856873
KIAA0802,0.01973436595855978
ZWINT.2,1.8001524347761962e-12
ZNF512,0.00045275596187167443
KRTAP12-1,0.007212535470227698
HYPE,0.0004009188074716245
LMBR1L,0.005520849591266053
ACADM,0.03924007284512832
CALN1.2,0.03944808420773278
FIGNL1,1.1410874219305436e-07
PFAS,1.6823106439512398e-11
ELMO2,0.0022809933470101153
AK3,0.004095860827540258
ZNF207.1,1.556757351693623e-08
TARS2,1.4213668306875136e-06
CLN5,0.007050767157896435
UTP6,2.182600875998529e-10
GFOD1,5.822196618071013e-06
CALM1,2.877457797025549e-11
SRC.2,0.00043673748554776674
FARSA,3.2077265984513574e-07
CENTG3,9.73000336070137e-06
COL4A4,2.47743077875665e-05
NOM1,8.364284801473202e-06
FLJ20674,0.035347791760726735
DMKN,0.0049590794591836814
TCF2.1,0.014211688243729117
RNF128.2,0.013878847354769963
DNMT3L,0.04912793943646287
CCBL2.1,0.0019651892517659514
FLJ35424.1,0.025270577676673126
FKBP5,4.967844916903284e-08
IL18,4.147449438551091e-05
ETFDH,2.403957284525958e-09
KLF9,5.258445178489864e-10
CDC2L5,0.016871140797367182
ZNF3.1,3.670686789092174e-05
PPP2R2D.1,5.147510945580384e-07
SP140.2,0.0008601764542174365
TG,3.3106656739959e-05
TAF9,0.0013498349628261338
RTEL1.1,2.710645135614493e-05
VILL,0.004519104447245597
DIP2A.4,0.00037427930392386664
TAGLN.1,1.0823879040011675e-08
MRS2L,9.360231584099784e-08
EBF1,3.131424839506222e-05
DBF4,1.991777100473773e-06
SMPX,0.00033399440928387676
SULT1A1.2,0.02616761457837459
BUB3.1,2.645816059877159e-07
ADSS,0.0004070728325933955
NTSR1,0.0001902437881852231
FAM111A,0.008744532081564331
KIAA0423,4.933028610617519e-07
PPIL5.2,1.3185133022886875e-05
KIR3DL2,0.013534030565526177
CDK7,6.004689822755504e-09
PDE1A.2,1.0747427081086303e-08
CHD7,1.6723655907799267e-08
C6orf203,0.04935420061072344
STS,0.00586325281849886
PNRC2,0.021241355133195763
CLIC5,0.01059470485556661
ZNF438,8.637149424636688e-06
TYROBP,0.015453033377759997
TRIM60,0.032876424315251625
NFIB,4.142275272606972e-09
TSPYL1,0.005656415214254631
ZNF467,6.193088618888715e-07
FGA.2,2.8349636078380684e-05
ZPLD1,0.000401497243758636
ZNHIT4,0.001028415070027228
ST6GALNAC3,0.00602069369190193
FEZ1.1,8.398721299507572e-08
HINT3,3.667826409431279e-05
ENC1,5.306783332057378e-07
RUTBC1,1.1957044653888547e-10
U2AF1L4,0.003979289419218904
SPECC1L,2.8660865808484366e-11
TFG,0.0378808564964253
CDH2,1.8570255151486313e-06
CXCL6,0.0005443597584112148
CRYM.2,0.00959091786477659
TRIM22,0.012900358036830109
ARMC2,0.020347558122160103
DSCR2.1,1.0876549308667474e-08
ZDHHC20,1.850741740752944e-08
AKAP9,0.0009854565385003472
GZMA,0.003054487302100575
MSRB3.1,5.140235025906062e-06
PUS7,5.1551771269793494e-11
TP53,6.217741404587319e-07
HIST1H2BF,2.747004148495739e-06
AMMECR1.1,1.5254145460270027e-09
GSK3B,0.00043221473650125483
SEC61A2,2.1745623106069217e-06
SNRPA,3.960308473526967e-11
CHP,0.0032881187990511686
SIAHBP1,0.010543073386336484
VAPA.1,7.619338788266735e-07
MRPS14,0.02375105038057866
RAB11FIP1.2,0.00022346684794498999
LOC387856.1,2.9580558030641567e-05
MGC40499.1,5.112962878331671e-08
EFHD1,7.603567700673853e-06
RFX3.2,3.422582527405088e-06
AP4M1,0.04453287420143802
CSAD,0.001444994690190814
CREB3L3,0.00392618415867009
COG6,3.8646915731240544e-08
C20orf19,3.0107322953603894e-05
TUB.2,0.018887391257347893
UTP18,2.705512110347861e-09
CIDEC,0.003261521933607744
TMEM1.2,0.00016300675865858156
PSMD6,0.0016752752735698971
IRAK1BP1,9.643382466354024e-05
CXorf34,6.480304405588724e-05
PTPRG,0.02435198911926626
TP53BP2,0.0006226909963220318
ELAC1,0.014052842807911536
LOC389541,0.023199373263733763
GABRD,0.001715431790753454
MGC70924,0.0036634767145109306
MARK1,6.485580744215825e-05
FAM96B,7.021885617723327e-05
CACNA1H,1.7449223232389476e-06
ARL6IP4,4.5790328256809626e-05
KLF4,1.2412598798602699e-06
TBC1D14,3.114883622843374e-07
OTOA.2,0.027918935452819274
CDH23.1,0.0038204111147443786
AK1,4.355917921976349e-05
SLC37A3.1,4.2972170439429966e-05
MEIS3,0.0002009171451638081
TFB2M,2.8909470455231368e-08
ZNF430,0.02184117690671833
WDR1.1,0.00042633912274142984
RENBP,0.021270155540148036
DEGS1.1,8.03405056482204e-06
FCN3,0.00466805911426546
DDX52,5.392001172660161e-07
BPY2.1,0.049488797633559886
ZNF781,9.809185531606435e-05
MRPS34,8.861809424330447e-05
PELI2,2.7233753148346404e-08
TMEM66,0.0027755030606972622
QTRT1,0.0024195141108726255
APOD,0.0001558082062730897
C20orf195,8.097611036892034e-06
B3GALNT2,0.00048531441623484697
SLC6A7,0.02881546828127957
PMM1,8.564371153753522e-09
KLK6.1,0.009756936046709607
C1orf56,0.005362131867893973
MSH5.2,7.810840389344857e-09
FAM86A,1.4205130962165084e-08
PUSL1,6.732927714586582e-08
KRTAP4-10,0.0012468954262866447
PRG4,0.04165843433428204
C20orf132,0.00016236807562055526
PRRT1,7.25293893972127e-07
GPR18,0.0005565722758655655
TRAF3IP3,0.0004734812115229466
ARL3,0.0005760849305425838
C9orf41,6.882577313488509e-13
CLEC5A,0.023121734939417087
RAB28.1,0.002589093027252111
RNASE6,0.001488883058827711
CRP,0.021942198166106257
PIAS1,2.2972645525432356e-07
EMR1,0.0360258109780762
FLJ38482,0.0007357298337244832
KLHL30,0.009311731095564015
PLEKHG3,0.01537824679815481
FAM125B.2,9.63127075414579e-06
ZFYVE19,0.0003399999619122649
ABCC2,0.017744981507176977
DOCK9,0.0021141489677887473
RBM23,0.000813838068860104
POLR1A,2.595671373878252e-08
TUBB2C,3.531456510697243e-06
ENPP2,2.8529217612339344e-08
RRAS,3.074350067657818e-06
EPS8L2,0.007417086639189116
C2orf16,0.00019781386764413042
RANBP6,0.017752167595850254
PTGFRN,0.00010486504683177416
USP21.1,0.0039641851948065175
PRKCH,0.014031799260913974
PPP2R5D.1,0.04870024810921148
PKP2,0.007392402938860968
SOCS3,0.019959497942976266
ARHGEF3,4.5047134033288e-05
ZMYM5,0.00037878083023865105
SYN2.1,6.92290299996002e-06
C1orf174,0.00018108113898130274
PTPN5,0.02277468279461237
CCDC100,0.00011651835875037157
COX6B1,0.01631663516351881
UBXD2,9.628598257439953e-06
DNAJB12.1,0.006098491080124659
TWISTNB,1.3946675073740969e-07
HPD,0.0006979136542719366
RPL36A,0.0067899769182164435
GPRC5D,0.03480370407624444
INMT,9.667493674857709e-07
LYN,0.0015450696833808524
HDAC9.2,0.00034469132670800754
PPP1R3D,3.64122309828755e-05
SPDYA.2,0.027642828868989
CCDC22,0.0007188148567880381
LEFTY2,0.004888978587268875
TMCO4,0.002235786473724472
EPPB9,3.0239783327481967e-05
DUSP1,3.949447551635307e-08
RHOA,0.03788866382468827
HEY2,0.013888711242340765
TGS1,4.282942685973836e-07
TSC22D3.2,0.00033593566241754653
TUFT1,6.10887985860761e-05
NFKBIL2,0.04810253934440402
WIPI1,0.032298527792545835
PGM5,3.30317585156943e-08
SLC7A2.2,3.6546123828121e-05
MRPL42,2.0708067884277895e-06
TIPRL.1,0.033561568363131226
SMAP1L,0.013939778663541381
CDC42BPA,4.395004426929932e-05
SUV39H1,4.853849383188042e-09
LIAS.1,0.026824707585032533
SUPT16H,0.0006554191414318483
LYK5.1,0.00038884029750638357
AOF1,3.2427151001583435e-06
OR51E2,0.004409953848462525
ST3GAL6,1.246681618441253e-06
MESDC1,4.0584679191704615e-06
BRI3,0.00042870362689667043
FKBP9L,0.011911671446687443
C1S.1,1.1469468259699668e-06
HDDC3,1.3491649194709351e-08
GAB1.1,0.026498511993736557
DAP3,1.829731858949726e-10
TRAK2,7.983330986941161e-14
DDX31.2,2.2739079551642284e-11
RP1-32F7.2,4.977168837190266e-07
C9orf152,0.007802374225832494
PRRG1,0.000286997824123
ERH,9.821050155102995e-06
NR4A3.2,0.006490219145984682
CHD6,2.483381114011659e-06
C1orf179,0.02694690998312669
FOXD4L1,0.0012770825841675478
KRT12,0.04727049928771561
LOC441179,7.199947211094096e-05
RBM17,0.012968589053251663
HMMR,5.37979100986165e-11
FAM83D,0.011098950119929266
OSBP2,1.2453462592694859e-07
CENTD1.2,0.009906204003412975
AP1B1,0.00047584239934288843
UCRC.1,0.027446014517807784
NUDT16,5.702331684753348e-07
ABCF2.2,4.7995434485043594e-06
BAPX1,5.617622193400268e-07
FCRLB,0.0016208935423812523
ZNF707,0.00011018788442078972
ZXDA.1,0.02609383265076897
GRIA3.1,0.04938137576598249
FKBP4,0.00027536928200656163
CEBPD,2.518860095865011e-06
ATP8B2,7.21158961560377e-07
ZFP3,6.554541612772441e-05
LOC200810,4.132951878269434e-06
ATPBD4,1.3496018380318437e-07
AOC3,3.945415086526569e-07
ZBED4,3.891750356195862e-12
GRHL3.1,0.00044577392653256573
AFP,0.0014527886705306043
KIAA1033,0.03539211422279649
GCN5L2,4.000902134521555e-06
SLITRK4,0.0006451605073782773
N4BP2,0.011873561404103943
P2RY6.1,0.002859020599392309
NR4A2,0.0007265982950806282
CTBP1.1,0.027837886328842397
HIST1H4L,6.224944816345598e-05
LAD1.1,4.592130992684808e-09
PRR11,6.139897832595578e-08
IRX2,0.0018035441040362581
GNG11,5.227030962014281e-06
TMEM56,0.04854576790644905
CNN3,4.325111302385011e-06
YIPF4,0.011972254967652503
RNASEH2B,3.0581838043839663e-06
MTERFD1,1.2374087456826955e-06
RG9MTD3,0.010402456158842981
CLDN15.2,0.006552561753644756
VIM,5.5409220466395104e-05
SLC2A4,0.008502595822783525
E2F5,6.910502183560247e-07
GUCY1B3,0.0003618852238538055
STAG2,0.0002477488785144999
C9orf16,0.004270195561772736
RPS12,2.3550776839724665e-05
YARS2,1.4568069064071351e-08
FBXL22,0.00017659804291990098
THNSL1,5.322862954152631e-08
CD19,0.0001097694029322684
DCAL1,0.001098762089394035
ZNF473.1,1.366714710461629e-06
CD300LB,0.01575869756457142
LETMD1,9.51587746879087e-05
RBL1.1,4.0562050393138814e-08
ZNF468,0.011825211911642042
PAGE4,0.014046179835273538
ARHGAP20,2.2102963568098093e-08
FAM100B,0.0008901318329261866
FLJ20297.1,0.000672586339731337
DHFR,3.792628498501515e-07
GLTSCR1,0.026009311960045908
PPP1R1B.1,0.0019339897245822504
POFUT1.1,0.00034190879908439846
MORF4L2,3.331071992717221e-08
LRRC8D,0.011686144560189059
GPIAP1.2,0.00012085969733082225
B3GNT1,3.8153693329003125e-08
SLC16A10,0.007132199888682527
GPR37L1,0.02725983373703816
PDE10A,0.04784505357320595
UBA52,0.002861630266013129
GALNT8,0.0235243421685404
DHODH.1,1.819925195036697e-08
LOC285636,0.031067691531997704
C6orf167,5.960663971490659e-13
SLMAP,8.124173635235495e-07
DAB2IP.1,5.359906343988524e-05
FBN1,0.04074723285630985
CNTN4.1,0.026712814275370023
SSR2,0.0014569340309481696
PLEKHB1,0.0075668570616568105
NEXN,2.522824720093433e-06
UNC84B,9.920598028776852e-15
C16orf61,2.378615501885259e-08
DECR2,0.001004735635409502
BTN2A1,0.006952793709767773
PUM1,2.8167743020771618e-06
DYNC1LI2,7.166942012731908e-10
RPS24,1.2036063153350244e-08
PANK1.1,0.0012881165698496583
FBXO27,0.00019191884524330594
FLJ10769,0.006711775560489195
CCL13,0.007258602104777538
HELLS,2.4154712930403548e-09
CAST.4,3.92928911033108e-06
PCDHB12,1.2618096640867997e-05
SLC30A10,0.0016080951164133288
LRRC37A,2.784631646895968e-06
ASB8,1.4264619755426363e-09
ABCC13.2,0.015181205163996061
EPRS,1.4112441904954532e-08
MORC3,0.012701381069589552
SPECC1,0.020090459421397693
RRAGA,9.603533174069654e-05
TBRG4,1.1401196716354162e-07
TXNDC12,1.834812754878648e-05
BTNL3.2,0.00019982987533061786
GAS8,1.4377035836009022e-08
COG7,0.010635877840684867
AKAP11.2,0.010140252066030838
FLJ42986,0.030019900510018734
IIP45,0.0035713806777891467
PPFIA3,0.0011493124309460796
ZIC5,0.008652418456723182
COL6A2.1,3.348413488033209e-07
PPAP2A.2,1.8973802763449108e-14
MRC2,0.006238743138893959
ATP8B4,1.402794606750328e-07
TMEM105,6.8178858511371965e-06
COQ6.2,0.018911613471847288
TIMM44,0.013727800819870035
CDH15,0.0007635857049652119
PCTK3.1,5.490936655010842e-07
AKT1.1,0.038229419210539725
ABCA5.2,0.002034514565580464
IFT172,0.01930957089538856
SOX15,2.3900213740843914e-05
DDX23,9.642166388091681e-05
FZD1,4.948927999898046e-07
HDGFRP3,0.0012974771054663128
AASDH,0.008787057271898015
ZNF7,0.000755938241524252
USH1C.1,0.001198032234194926
TGFBR3,3.7564579006807915e-08
TUBA4A,6.199606331731608e-08
ELMO1.2,0.0002087783215864361
IL24.1,0.0179122172856061
KIAA0256,8.385115943146518e-14
CCM2.2,0.0034129398137405275
TTLL11,0.00685880801194159
HSPD1.2,1.4419924283677393e-07
DTX3L,0.0032829983275284857
FILIP1L.1,0.00761927541340903
C8orf48,0.006605823096630575
FAM84A,1.3052888921922826e-07
KIAA1688,2.5633045706881985e-05
PLCE1,8.319030090798783e-06
MMP3,0.00020205473628119653
NUP210,3.322674922956567e-07
PLEKHG5.2,3.577898150209658e-05
NPHP1.2,0.005199539211024937
LOC401286,0.007299505146111648
TRA16,6.708135419128732e-10
ATP6V1G1,0.0019464384447614638
KBTBD2,3.96221755856258e-05
SDC2,6.344264602028644e-07
ZNF12,0.007619571029563125
LRRC37A3,0.000700456148918607
RINT1,1.5148139928103228e-11
CDKN1A,4.547394751926112e-06
CLEC2B,2.983080281043465e-05
CA7.1,0.020598561607251452
TLCD1,4.341755481442667e-06
PBX1,5.5691439232674395e-08
GABRE.1,0.013324909830932059
GNPDA1,2.5070771789069054e-05
RPS19,1.7915714293041304e-05
EDG6,0.03870404256647898
PAIP2.2,0.012126704138305586
ACOT7.3,0.007060029268502977
KLHL21,0.003768245627763851
P2RY10,0.0012972703022956086
CIC,0.0008598168476961749
COPS7B,0.0005818432479645783
TRIM59,0.0009553422298723659
WNT3,1.7085571923361073e-06
CREBZF,1.4388483026626706e-05
RFC3.2,4.2998458001781554e-10
CD36.1,0.0004287571248617627
FASN,3.6527353060341485e-10
ORC3L,6.464786047348181e-06
SPOCD1,0.019532061424059655
EPB41L4B,0.004535728818954359
DOHH,0.001400118676278626
PRRT3,0.019375305106720246
NCF4.1,0.047910606532062486
TSPAN14,0.006336376496604406
EPHB2,9.21819700696435e-09
SEPP1,5.17119088277044e-05
NXT2,0.000171715541600094
LOC730303.1,0.015740322194627527
MUT,0.013805608664273066
MICAL2,2.0879174516823505e-06
HERPUD2,0.0003972377272982067
CHCHD6,2.9424414133569505e-07
ADAM23,0.00042563031846710607
ARMCX2,1.5953438378030651e-07
DNAJC14,1.6361646313277394e-07
CD99,0.0001734609747452194
TMEM14A,2.4894694090413364e-06
POLE3,2.496531474036684e-07
STAT4,0.005802837798053257
MTCH2,0.001133374455336568
SLC26A6,0.00848670680062401
OFD1,0.024425064809265318
ALDH6A1,0.03800594742307947
SOCS5.1,0.0012457565611267449
DOK6,3.123496804041611e-07
MTHFD1,1.6008660210192223e-10
SH3BP4,2.3090062397439506e-08
PMM2,1.3769417546098004e-09
RAB6IP1,1.3310095366899627e-05
ADAM12.2,0.004624839699851895
C20orf59,0.00011448192383768549
NAP1L3,2.0995611210307122e-07
ATP2C2,0.00011546541298978645
SYNE1.3,0.00013076055344039578
LEMD1,0.0011276703499746709
PLN,2.267400585029231e-05
HTRA2.1,0.006900412078973237
SMTN,3.517957400551847e-07
BRD3,0.018060161414185566
PMP22.1,2.7842605813053846e-09
SRPR,1.0889881498409873e-05
LMOD3,1.6014915936404182e-07
NEDD8,0.028603833936659
ZNF215,2.116085007250605e-06
LOC729063,5.664475396490723e-09
TM9SF2,3.851877216206672e-06
NCOA1.1,4.7829915340921905e-09
PCDH8.1,0.005435396001998299
METAP1,7.986346608549815e-05
ERVWE1,8.048332469444927e-06
TTRAP,0.013883375610935294
PRKD1,3.0600434872906403e-07
MASP1.1,6.180008056060781e-05
C1QC,0.0019767796354131202
CDC6,5.306803024798555e-08
ZNF621,0.0003137505776648823
C19orf18,0.0020057024336554274
FLJ37953,1.381311995528272e-06
CHD1L,4.836407048101424e-07
PRKAB2,2.546646177072854e-06
GPATCH2,0.0171717605012057
RNF34.1,3.070925130877742e-05
ASB9,3.5740970836559956e-07
HNRPR,9.96709015772095e-09
UHRF1,8.831880799690598e-11
DMD.6,0.02478806933726514
ZNF471,1.2574918237295024e-06
HTR4.1,1.3120051983339273e-08
PCBD1.1,3.9993927911744633e-10
TUT1,1.6445258855423976e-06
CCNA2,3.5571052693790373e-09
LOC400464.1,3.607304822549614e-08
GGTL3.2,0.038845829403141026
MKI67IP,1.039726205558291e-12
HERC1,3.840057147321079e-05
TUBB8,1.9031923234923473e-05
ZNF3.2,2.363137763441565e-06
LRRC59,2.049800730438661e-05
C1orf122,0.00024479458956339816
PAPOLG,9.347433779193031e-05
DKFZP564J102,0.006762374138879754
KIAA0776,9.585217391697239e-05
NIPSNAP3B,0.0026491046490267605
MVK,2.3302274546746378e-07
KCTD15,9.168199249129383e-07
WDR40A,1.8435759490314259e-06
TRIM16.1,0.00428229948439333
KIAA1967.1,0.031457108610140436
TNPO1.2,0.005476138248153593
CNGA1,0.01378172319462804
RNF113A,2.9948103100408966e-05
ZZEF1,2.0577166818952437e-07
TMEM149,0.019560937503654268
BCCIP.2,1.6022959134138665e-05
FBXO22.2,6.985859930888719e-08
C1orf74,0.0002853978644055816
FOXD4,0.01816298888949129
CNIH.1,0.008378634865717082
CARD14.2,1.0440083262805301e-05
COL14A1,0.0005469396012635316
PLAGL2,2.8616980335726083e-06
PSME2,0.003678385731085671
BOLA3,6.809296023245294e-09
TRIM9.2,3.7589243730380044e-05
GNPNAT1,1.4087344737132024e-09
LOC284361.1,4.202717561867717e-08
CSDC2,1.3922511428221086e-06
NDUFV1,0.004878414285399729
ZNF385,0.0010996905034482039
EIF5.1,0.00016231893217994524
C11orf10,1.2104427820170849e-09
KIAA0247,0.00019838908740177612
SLC18A1,0.00872384641665954
KIR2DL1.1,0.01947379336294638
PRKX,6.636664490535588e-06
KCTD13,0.0003587500967605881
ZCCHC3,0.014887685915895819
ERCC6,0.04708084380711056
RBM5,0.00027287303700051905
KATNAL1.2,0.004130759671792866
ATRNL1,0.0005133589877893344
RAB22A,0.0013726596147391377
NHLH2,0.037537455875016126
SEC61G,4.821024911558596e-07
TADA2L.2,2.4767082595400356e-05
WWTR1,1.9690289182363436e-05
NOV,0.0007644706845897422
NRP2.1,0.026562588862606824
CYP2S1.1,1.4943993474595928e-08
C12orf28,0.006769451128347288
DAAM1,0.00010403452232373064
SPINK1,6.458374917081913e-06
STAG3,0.005220471536080448
C1orf135,4.852471114973302e-10
PIP5K2C,0.02949489596014775
ALS2CR14,0.00047857434695022745
FKBP11,0.007753571066436876
PRO1853.1,6.295737461069862e-05
AHNAK.1,8.113381279808083e-08
ADD3.1,3.096391329474346e-05
RETNLB,0.021320921043863596
ITGB4BP.1,3.4242737707335115e-05
CENPO,4.79838560726388e-14
PRIC285,0.0001254125541938971
THUMPD2,2.6050427613625483e-08
ACTR3B,3.506603643320843e-07
CAPN12,1.622485098554403e-05
HSPG2,0.004014722151383712
CLCNKA,1.5786141765454108e-06
XPA,1.1323354452106529e-05
GPRASP1,2.3493464424271e-05
NOL5A,7.977713435329499e-07
CHRM2.2,9.577082185097117e-06
CLDN12,0.0001878420540220662
MTMR7,0.00011859812464215129
CITED4,0.004263024448726466
DNASE1L1.1,9.071507067739449e-07
SLC27A1,0.04955254097706508
HEATR1,5.410709655337218e-14
TRIB3,7.605776913525842e-07
CDH19,3.788371511125206e-06
SLC36A1,0.0004760283999202624
CXCL1,4.047446764818007e-06
ADAMTS20.1,0.0490237039651338
PARVB.2,0.012929555646958864
PMS2L2,0.00893878086955275
RPS15A,1.7996229326677197e-08
EML1.1,8.362026573689011e-07
MAPK14.2,2.2617379662389604e-06
FLJ35740,2.2893358792845314e-05
LAMA2,1.3504496838435094e-06
CDKAL1,0.02279403715057238
PCID2,2.0233576034019457e-09
SLC25A12,2.9741013012095954e-07
SH3GL1,0.02986948673097551
LSM4,7.76430509473141e-12
IL11,0.00012317816943737997
CYP26A1.2,0.013767374283384303
APITD1,0.0019275392550607787
EPM2A.1,5.742881646493393e-05
KIF5B,0.00020285523374923548
SNX15.1,5.366627005421591e-06
TTK,5.631282402555262e-12
RAB13,0.002164361824382625
CIDEA,0.04467060150138674
ARMCX1,3.9927118414843766e-07
MSL3L1.2,0.03301679433171499
HEY1,5.349588241440625e-05
FRAT2,3.78103533606692e-05
RSHL2,1.614515885687949e-05
AMDHD1,0.018143168097486482
LDOC1,1.1630627470972633e-06
SNN,0.006129680032946946
KIAA1737,9.9886731828928e-09
COL27A1,0.012091241964112124
C9orf5,0.00012587435642365464
UGCGL2,1.3673154545530264e-05
TTLL6,0.003074018994050232
KIAA2022,1.1483257511950994e-05
ABCC4,0.026208647210470764
AMD1.1,0.00028137603378163614
FLJ10154,2.987238603014453e-05
MED18,0.006738608938351831
ADPRHL1.1,0.019230132773577737
SIT1,0.004173622269798267
GCLM,7.988854745079196e-06
IHPK1.1,1.7248553495691663e-11
WBP2,7.413085817884722e-05
RPL23A,1.8675970000259622e-07
CCDC46,0.0018289254760449057
PAM,0.00017447513168993375
KCNQ2.2,0.00014353837572365696
ZNF236,0.0423024004408564
PSIP1.1,0.00015699333385670183
HSN2,1.0895285477916126e-05
LGI1,2.4109677915630783e-06
DSCAM.1,0.030780866777772604
TRAM2,0.03018000434186164
KLF8,0.0036329045723138887
GCH1,5.299024964863224e-07
C12orf30,1.8276550521603605e-08
RASL10B,0.009545793317027878
LOC728239,0.006168008823595688
TCL1A,0.021501869354103666
TOX,1.0147078228730422e-05
DOCK8,0.003894488419731731
GGT6,0.006851000994425522
PDLIM1,0.017343028942873484
PPP2R2A,0.007953216510994085
SLC35B2,1.7682561549803343e-10
SYNGR2,6.474982545581148e-11
ILF3.2,7.846351142668701e-07
SLITRK5,4.256461678333223e-06
GDAP2,0.010180412077013678
GPRIN2,0.03421716085465275
HSPA1A,1.3008559383119962e-05
BMPR2,5.60999745097215e-07
OSTalpha,0.02363608506326396
IPP,1.7875065014521952e-10
TMEM145,0.03296786646981719
PLK4,6.078476442676782e-11
MAB21L2,0.00011524298857436268
EEF2K,1.1736174030730365e-06
PSMB1,9.75012225733171e-10
TPM2.1,4.539532143467992e-08
MAP9,3.38402725106358e-05
GBL,8.712635110929433e-05
VPS33B,0.04819686782010098
CCDC25,1.3627183376036652e-06
PPP2R5C.1,1.740648263196219e-08
NDUFS2,0.004208364316660043
UBQLN4,2.082280026280326e-08
DLX3,0.009604892465806304
ZNF789,0.00071459942554865
QSCN6L1,3.671532138326037e-14
KCNE3,5.6009758767730925e-06
C22orf25,0.042446318843525184
EXOC3,1.247219931439278e-07
FLJ20054,0.004408189652641092
FXYD1.1,3.6805168497392466e-07
SERINC5,0.0004253987412845596
ZDHHC8,8.101062847622432e-05
FAM122B,9.190385671944539e-06
KIAA1875,0.018786180971146278
ITPR1,1.476888906662696e-07
COL11A1.1,0.0008633096499439349
GTF3C3,2.3766479523162726e-09
BAT5,0.02643049088836918
